Date,Temperature,Temperature_Max,Temperature_Min,Rainfall,Humidity,Region,Latitude,Longitude
1990-01-01,26.05,30.61,22.95,0.07,87.48,South South,5.5,6.5
1990-01-02,26.28,31.64,22.73,0.05,85.36,South South,5.5,6.5
1990-01-03,26.16,31.21,22.91,0.08,85.03,South South,5.5,6.5
1990-01-04,26.21,31.62,22.46,0.14,84.17,South South,5.5,6.5
1990-01-05,25.92,30.75,22.55,0.1,85.09,South South,5.5,6.5
1990-01-06,26.21,31.36,22.69,0.0,84.38,South South,5.5,6.5
1990-01-07,26.56,31.41,22.31,0.0,79.97,South South,5.5,6.5
1990-01-08,24.58,28.35,21.22,0.0,70.21,South South,5.5,6.5
1990-01-09,24.98,29.81,20.35,0.0,64.82,South South,5.5,6.5
1990-01-10,24.81,30.24,20.35,0.0,76.28,South South,5.5,6.5
1990-01-11,25.99,31.88,21.2,0.0,81.88,South South,5.5,6.5
1990-01-12,26.74,33.11,22.36,0.0,81.22,South South,5.5,6.5
1990-01-13,26.43,32.24,22.15,0.0,81.4,South South,5.5,6.5
1990-01-14,26.11,32.1,21.0,0.0,77.29,South South,5.5,6.5
1990-01-15,26.1,31.62,22.29,0.0,84.27,South South,5.5,6.5
1990-01-16,26.7,32.71,22.05,0.04,81.47,South South,5.5,6.5
1990-01-17,27.07,32.84,22.41,0.07,80.95,South South,5.5,6.5
1990-01-18,26.83,32.59,22.73,0.08,82.55,South South,5.5,6.5
1990-01-19,27.03,33.14,22.47,0.12,81.53,South South,5.5,6.5
1990-01-20,27.08,32.38,22.72,0.07,82.26,South South,5.5,6.5
1990-01-21,27.49,33.07,22.74,0.79,80.31,South South,5.5,6.5
1990-01-22,26.85,31.3,23.76,1.38,85.07,South South,5.5,6.5
1990-01-23,26.2,30.26,23.29,1.65,86.48,South South,5.5,6.5
1990-01-24,26.07,29.51,23.09,1.73,87.18,South South,5.5,6.5
1990-01-25,26.42,30.7,23.35,0.81,86.96,South South,5.5,6.5
1990-01-26,27.18,32.97,23.39,0.25,83.76,South South,5.5,6.5
1990-01-27,25.55,29.47,23.02,0.32,85.93,South South,5.5,6.5
1990-01-28,26.65,32.01,22.51,0.03,72.05,South South,5.5,6.5
1990-01-29,25.89,31.0,21.59,0.02,71.56,South South,5.5,6.5
1990-01-30,25.84,31.82,20.64,0.04,71.1,South South,5.5,6.5
1990-01-31,26.45,32.98,21.05,0.0,75.15,South South,5.5,6.5
1990-02-01,27.89,34.31,22.71,0.0,77.19,South South,5.5,6.5
1990-02-02,27.75,33.68,23.22,0.0,81.79,South South,5.5,6.5
1990-02-03,27.92,33.65,23.46,0.0,81.24,South South,5.5,6.5
1990-02-04,27.26,33.37,23.38,0.0,77.41,South South,5.5,6.5
1990-02-05,25.51,31.9,20.02,0.36,65.61,South South,5.5,6.5
1990-02-06,25.49,31.87,20.05,0.2,67.22,South South,5.5,6.5
1990-02-07,25.91,31.38,21.29,2.41,56.93,South South,5.5,6.5
1990-02-08,26.53,32.44,20.43,2.35,66.39,South South,5.5,6.5
1990-02-09,27.43,33.27,22.85,33.87,79.39,South South,5.5,6.5
1990-02-10,27.48,33.48,23.64,1.12,80.92,South South,5.5,6.5
1990-02-11,25.66,30.77,21.68,1.2,76.07,South South,5.5,6.5
1990-02-12,24.77,31.02,18.28,0.03,57.39,South South,5.5,6.5
1990-02-13,25.65,32.14,19.16,0.0,59.3,South South,5.5,6.5
1990-02-14,26.2,32.81,20.22,0.05,69.47,South South,5.5,6.5
1990-02-15,26.98,33.4,21.27,0.29,74.98,South South,5.5,6.5
1990-02-16,27.78,35.02,22.15,0.35,78.31,South South,5.5,6.5
1990-02-17,27.82,33.95,23.2,0.52,81.99,South South,5.5,6.5
1990-02-18,27.32,31.76,24.11,0.69,84.86,South South,5.5,6.5
1990-02-19,27.5,32.8,23.74,0.39,82.57,South South,5.5,6.5
1990-02-20,26.22,29.76,23.78,5.09,87.35,South South,5.5,6.5
1990-02-21,26.63,31.29,22.75,15.11,83.52,South South,5.5,6.5
1990-02-22,27.06,32.46,22.48,3.75,79.03,South South,5.5,6.5
1990-02-23,25.97,31.56,22.03,6.66,71.49,South South,5.5,6.5
1990-02-24,22.39,27.2,19.6,0.02,72.49,South South,5.5,6.5
1990-02-25,22.56,29.18,18.12,0.0,65.83,South South,5.5,6.5
1990-02-26,23.35,31.39,16.86,0.0,64.11,South South,5.5,6.5
1990-02-27,23.96,31.38,17.0,0.0,64.0,South South,5.5,6.5
1990-02-28,26.49,34.26,20.02,0.0,70.75,South South,5.5,6.5
1990-03-01,27.16,34.29,21.82,0.0,77.59,South South,5.5,6.5
1990-03-02,27.1,33.65,22.09,0.06,80.8,South South,5.5,6.5
1990-03-03,27.41,33.44,22.55,0.07,81.22,South South,5.5,6.5
1990-03-04,27.91,34.36,23.1,0.06,80.52,South South,5.5,6.5
1990-03-05,28.24,34.77,23.52,0.08,80.25,South South,5.5,6.5
1990-03-06,28.32,34.39,23.7,0.06,79.72,South South,5.5,6.5
1990-03-07,27.74,32.87,23.62,0.0,81.12,South South,5.5,6.5
1990-03-08,27.41,32.43,23.4,0.0,77.16,South South,5.5,6.5
1990-03-09,26.65,31.41,21.8,0.0,71.46,South South,5.5,6.5
1990-03-10,26.36,31.95,20.32,0.0,62.66,South South,5.5,6.5
1990-03-11,25.5,32.54,19.87,0.0,61.01,South South,5.5,6.5
1990-03-12,24.9,32.17,18.56,0.0,62.46,South South,5.5,6.5
1990-03-13,25.23,30.48,19.63,0.0,58.01,South South,5.5,6.5
1990-03-14,27.32,34.34,20.76,0.0,56.43,South South,5.5,6.5
1990-03-15,28.22,35.27,22.06,0.0,73.58,South South,5.5,6.5
1990-03-16,27.72,33.91,23.54,0.0,82.1,South South,5.5,6.5
1990-03-17,28.4,34.95,24.19,0.05,79.99,South South,5.5,6.5
1990-03-18,27.89,33.73,23.83,0.03,81.35,South South,5.5,6.5
1990-03-19,27.06,30.67,24.01,0.03,85.87,South South,5.5,6.5
1990-03-20,27.83,32.73,23.82,0.11,79.82,South South,5.5,6.5
1990-03-21,28.44,34.34,24.11,0.03,77.43,South South,5.5,6.5
1990-03-22,28.5,34.19,24.1,0.0,77.94,South South,5.5,6.5
1990-03-23,29.13,35.66,23.81,0.0,73.95,South South,5.5,6.5
1990-03-24,28.65,34.66,23.65,0.0,73.64,South South,5.5,6.5
1990-03-25,28.32,34.29,23.34,0.0,72.72,South South,5.5,6.5
1990-03-26,27.5,33.31,22.93,0.0,79.28,South South,5.5,6.5
1990-03-27,27.75,33.0,23.39,6.78,84.04,South South,5.5,6.5
1990-03-28,27.8,33.07,24.51,2.09,83.31,South South,5.5,6.5
1990-03-29,27.45,32.72,24.17,7.78,85.77,South South,5.5,6.5
1990-03-30,27.19,31.57,24.7,9.46,86.99,South South,5.5,6.5
1990-03-31,27.48,32.55,23.8,6.9,85.01,South South,5.5,6.5
1990-04-01,26.92,31.38,24.43,6.04,87.92,South South,5.5,6.5
1990-04-02,26.88,31.52,24.05,5.5,86.32,South South,5.5,6.5
1990-04-03,26.41,30.56,23.96,7.9,89.74,South South,5.5,6.5
1990-04-04,27.76,33.19,24.09,2.24,83.94,South South,5.5,6.5
1990-04-05,27.66,32.99,23.67,4.2,84.11,South South,5.5,6.5
1990-04-06,26.51,29.25,24.61,7.28,90.41,South South,5.5,6.5
1990-04-07,26.13,28.91,24.24,12.13,93.96,South South,5.5,6.5
1990-04-08,25.98,29.86,23.12,4.64,86.58,South South,5.5,6.5
1990-04-09,26.59,32.09,22.43,3.44,84.37,South South,5.5,6.5
1990-04-10,27.14,32.27,23.48,3.45,84.58,South South,5.5,6.5
1990-04-11,27.05,31.17,24.05,1.43,85.98,South South,5.5,6.5
1990-04-12,26.46,29.51,24.57,2.67,90.45,South South,5.5,6.5
1990-04-13,26.19,29.66,23.95,0.6,89.15,South South,5.5,6.5
1990-04-14,26.33,29.78,23.53,0.53,87.3,South South,5.5,6.5
1990-04-15,27.01,31.75,23.92,0.95,86.4,South South,5.5,6.5
1990-04-16,26.9,30.8,24.33,11.02,88.15,South South,5.5,6.5
1990-04-17,26.56,30.52,23.82,12.56,87.62,South South,5.5,6.5
1990-04-18,26.53,30.78,23.72,7.59,88.07,South South,5.5,6.5
1990-04-19,26.49,30.36,24.01,12.89,89.78,South South,5.5,6.5
1990-04-20,26.73,30.84,23.99,8.65,87.21,South South,5.5,6.5
1990-04-21,27.21,31.36,23.54,1.71,84.94,South South,5.5,6.5
1990-04-22,27.36,31.94,24.01,5.28,87.58,South South,5.5,6.5
1990-04-23,27.71,31.81,24.59,3.53,85.71,South South,5.5,6.5
1990-04-24,26.93,30.48,24.78,9.3,91.93,South South,5.5,6.5
1990-04-25,26.21,28.34,24.36,9.01,93.87,South South,5.5,6.5
1990-04-26,27.75,33.94,23.52,11.0,81.77,South South,5.5,6.5
1990-04-27,26.85,30.0,24.06,9.54,89.11,South South,5.5,6.5
1990-04-28,26.15,28.97,24.47,14.45,93.3,South South,5.5,6.5
1990-04-29,27.44,32.65,23.92,7.12,80.56,South South,5.5,6.5
1990-04-30,26.85,31.5,23.68,25.9,87.72,South South,5.5,6.5
1990-05-01,26.58,31.31,23.89,9.18,86.71,South South,5.5,6.5
1990-05-02,27.52,32.94,23.46,9.56,82.24,South South,5.5,6.5
1990-05-03,26.46,30.06,24.16,11.37,88.98,South South,5.5,6.5
1990-05-04,27.0,31.84,23.59,16.38,84.13,South South,5.5,6.5
1990-05-05,27.19,31.37,23.79,21.5,85.46,South South,5.5,6.5
1990-05-06,27.07,32.17,23.94,7.57,85.76,South South,5.5,6.5
1990-05-07,25.95,28.98,24.14,13.81,92.03,South South,5.5,6.5
1990-05-08,25.77,28.91,23.61,14.22,91.92,South South,5.5,6.5
1990-05-09,25.43,29.47,23.27,20.35,90.21,South South,5.5,6.5
1990-05-10,25.83,29.9,23.39,12.81,89.25,South South,5.5,6.5
1990-05-11,26.57,30.94,23.4,2.42,87.49,South South,5.5,6.5
1990-05-12,26.63,30.32,23.51,1.99,87.53,South South,5.5,6.5
1990-05-13,26.56,31.17,23.56,4.02,87.54,South South,5.5,6.5
1990-05-14,25.51,27.8,24.09,4.47,93.76,South South,5.5,6.5
1990-05-15,25.41,28.3,23.44,1.4,91.33,South South,5.5,6.5
1990-05-16,25.77,30.26,23.18,0.96,88.12,South South,5.5,6.5
1990-05-17,27.11,32.41,23.62,2.03,82.01,South South,5.5,6.5
1990-05-18,27.56,33.33,23.51,3.18,83.18,South South,5.5,6.5
1990-05-19,25.92,28.42,24.06,5.95,91.96,South South,5.5,6.5
1990-05-20,25.31,27.62,23.82,3.25,93.8,South South,5.5,6.5
1990-05-21,25.31,28.09,23.48,4.0,93.48,South South,5.5,6.5
1990-05-22,26.49,31.56,23.05,1.77,85.38,South South,5.5,6.5
1990-05-23,26.4,31.57,22.96,2.85,85.96,South South,5.5,6.5
1990-05-24,25.86,29.3,23.62,5.78,90.53,South South,5.5,6.5
1990-05-25,25.36,27.87,23.58,7.72,92.52,South South,5.5,6.5
1990-05-26,25.89,29.58,23.18,1.16,90.1,South South,5.5,6.5
1990-05-27,25.53,28.56,23.64,1.87,91.24,South South,5.5,6.5
1990-05-28,25.17,28.81,22.88,1.22,89.64,South South,5.5,6.5
1990-05-29,25.77,30.5,22.56,0.89,86.9,South South,5.5,6.5
1990-05-30,25.26,28.6,22.88,0.31,89.5,South South,5.5,6.5
1990-05-31,25.93,30.07,22.66,1.54,88.02,South South,5.5,6.5
1990-06-01,25.74,28.79,23.6,1.96,89.89,South South,5.5,6.5
1990-06-02,26.18,30.93,23.24,1.74,87.52,South South,5.5,6.5
1990-06-03,25.59,29.74,23.18,1.32,89.39,South South,5.5,6.5
1990-06-04,27.04,32.73,22.51,0.33,82.78,South South,5.5,6.5
1990-06-05,26.52,30.87,23.67,0.05,86.81,South South,5.5,6.5
1990-06-06,25.8,28.87,23.64,0.13,91.02,South South,5.5,6.5
1990-06-07,26.06,29.44,23.6,0.1,89.52,South South,5.5,6.5
1990-06-08,26.03,29.56,23.47,0.14,88.81,South South,5.5,6.5
1990-06-09,26.9,31.37,23.44,0.08,85.2,South South,5.5,6.5
1990-06-10,26.1,29.59,23.8,10.13,90.49,South South,5.5,6.5
1990-06-11,26.16,30.4,23.49,7.89,88.55,South South,5.5,6.5
1990-06-12,25.89,29.74,23.13,6.22,88.53,South South,5.5,6.5
1990-06-13,25.59,28.81,23.01,15.7,90.47,South South,5.5,6.5
1990-06-14,26.19,30.93,23.31,10.62,86.15,South South,5.5,6.5
1990-06-15,26.52,31.7,22.75,1.21,84.93,South South,5.5,6.5
1990-06-16,26.22,30.43,23.2,3.42,87.62,South South,5.5,6.5
1990-06-17,25.82,29.74,23.26,2.95,87.95,South South,5.5,6.5
1990-06-18,26.24,30.5,23.2,4.52,87.87,South South,5.5,6.5
1990-06-19,25.43,28.25,23.61,2.15,91.75,South South,5.5,6.5
1990-06-20,24.96,27.31,23.35,3.26,93.55,South South,5.5,6.5
1990-06-21,25.79,30.3,22.78,4.19,88.82,South South,5.5,6.5
1990-06-22,25.61,29.99,23.02,2.64,89.07,South South,5.5,6.5
1990-06-23,25.67,30.02,23.02,1.39,87.25,South South,5.5,6.5
1990-06-24,25.87,31.22,22.86,1.33,85.33,South South,5.5,6.5
1990-06-25,25.5,30.62,22.26,14.15,85.91,South South,5.5,6.5
1990-06-26,24.73,29.17,22.3,27.05,89.72,South South,5.5,6.5
1990-06-27,24.54,27.72,22.62,25.41,90.25,South South,5.5,6.5
1990-06-28,24.43,28.4,22.22,2.97,89.13,South South,5.5,6.5
1990-06-29,24.42,28.27,21.72,6.35,89.13,South South,5.5,6.5
1990-06-30,25.1,30.4,22.1,2.0,86.41,South South,5.5,6.5
1990-07-01,24.35,27.57,22.27,2.76,89.68,South South,5.5,6.5
1990-07-02,24.71,29.33,22.14,2.53,87.48,South South,5.5,6.5
1990-07-03,25.27,30.53,22.26,2.03,86.39,South South,5.5,6.5
1990-07-04,25.06,29.44,22.44,3.16,88.82,South South,5.5,6.5
1990-07-05,24.42,27.22,22.75,28.21,93.19,South South,5.5,6.5
1990-07-06,24.89,28.29,22.92,21.31,92.05,South South,5.5,6.5
1990-07-07,24.88,28.57,22.92,19.78,91.62,South South,5.5,6.5
1990-07-08,24.56,27.66,22.93,48.65,93.08,South South,5.5,6.5
1990-07-09,24.08,26.69,22.31,17.8,92.81,South South,5.5,6.5
1990-07-10,25.22,30.26,21.73,2.7,86.54,South South,5.5,6.5
1990-07-11,25.07,29.76,22.1,2.93,88.34,South South,5.5,6.5
1990-07-12,24.47,27.82,22.85,3.29,91.74,South South,5.5,6.5
1990-07-13,24.55,28.62,22.42,6.47,89.41,South South,5.5,6.5
1990-07-14,24.69,29.23,22.05,4.17,88.48,South South,5.5,6.5
1990-07-15,24.85,29.74,21.94,1.97,88.91,South South,5.5,6.5
1990-07-16,24.6,28.84,22.27,1.83,88.89,South South,5.5,6.5
1990-07-17,23.92,27.34,21.97,1.47,90.63,South South,5.5,6.5
1990-07-18,24.09,27.3,22.07,1.51,90.05,South South,5.5,6.5
1990-07-19,24.39,28.37,21.93,0.81,88.71,South South,5.5,6.5
1990-07-20,25.16,30.7,21.4,0.62,85.85,South South,5.5,6.5
1990-07-21,25.23,30.5,21.74,0.54,86.01,South South,5.5,6.5
1990-07-22,24.89,29.95,21.83,0.89,85.85,South South,5.5,6.5
1990-07-23,23.93,27.65,21.75,1.24,90.1,South South,5.5,6.5
1990-07-24,25.06,29.96,21.82,0.22,86.1,South South,5.5,6.5
1990-07-25,24.94,29.19,22.44,2.36,87.96,South South,5.5,6.5
1990-07-26,24.39,27.71,22.08,9.4,89.69,South South,5.5,6.5
1990-07-27,23.64,26.15,22.28,10.27,93.76,South South,5.5,6.5
1990-07-28,24.4,28.26,21.61,6.81,89.8,South South,5.5,6.5
1990-07-29,25.21,30.16,21.78,2.73,86.54,South South,5.5,6.5
1990-07-30,24.6,28.77,22.33,1.02,88.39,South South,5.5,6.5
1990-07-31,25.01,29.61,22.3,1.44,86.49,South South,5.5,6.5
1990-08-01,24.96,29.33,21.81,2.41,89.07,South South,5.5,6.5
1990-08-02,25.44,30.5,22.67,1.57,87.38,South South,5.5,6.5
1990-08-03,24.02,26.54,22.31,1.83,92.36,South South,5.5,6.5
1990-08-04,24.82,29.39,21.73,1.3,87.63,South South,5.5,6.5
1990-08-05,24.96,29.89,22.05,0.49,86.86,South South,5.5,6.5
1990-08-06,25.0,30.26,21.87,0.98,86.41,South South,5.5,6.5
1990-08-07,25.07,30.62,21.92,1.36,85.5,South South,5.5,6.5
1990-08-08,24.15,27.43,22.08,2.0,89.68,South South,5.5,6.5
1990-08-09,24.39,28.55,22.03,1.5,88.76,South South,5.5,6.5
1990-08-10,25.01,30.16,21.86,0.56,85.9,South South,5.5,6.5
1990-08-11,25.1,29.88,21.6,0.77,85.16,South South,5.5,6.5
1990-08-12,25.21,31.02,21.64,0.82,85.19,South South,5.5,6.5
1990-08-13,24.06,27.1,22.3,1.04,89.44,South South,5.5,6.5
1990-08-14,24.53,29.04,21.84,0.53,86.02,South South,5.5,6.5
1990-08-15,24.58,29.58,21.39,0.51,85.43,South South,5.5,6.5
1990-08-16,24.66,30.02,21.26,0.58,85.53,South South,5.5,6.5
1990-08-17,23.86,27.23,21.91,0.6,89.26,South South,5.5,6.5
1990-08-18,24.26,28.5,21.36,0.52,87.74,South South,5.5,6.5
1990-08-19,25.03,29.8,21.66,0.42,86.55,South South,5.5,6.5
1990-08-20,25.38,30.51,22.4,0.19,85.35,South South,5.5,6.5
1990-08-21,24.6,28.01,22.37,0.33,89.19,South South,5.5,6.5
1990-08-22,25.23,29.76,22.36,0.5,86.16,South South,5.5,6.5
1990-08-23,25.5,30.73,22.17,0.9,85.2,South South,5.5,6.5
1990-08-24,25.9,31.85,22.22,1.29,84.21,South South,5.5,6.5
1990-08-25,25.32,30.12,22.75,1.62,86.93,South South,5.5,6.5
1990-08-26,24.87,28.68,22.88,1.17,89.02,South South,5.5,6.5
1990-08-27,25.22,30.61,22.43,2.28,87.09,South South,5.5,6.5
1990-08-28,25.12,29.92,22.22,1.06,86.51,South South,5.5,6.5
1990-08-29,24.47,28.5,22.32,4.62,90.71,South South,5.5,6.5
1990-08-30,24.16,26.96,22.36,6.55,92.83,South South,5.5,6.5
1990-08-31,25.19,29.82,22.71,2.36,88.45,South South,5.5,6.5
1990-09-01,24.22,27.34,22.48,3.23,92.06,South South,5.5,6.5
1990-09-02,24.82,29.3,22.04,4.45,89.28,South South,5.5,6.5
1990-09-03,24.98,29.39,22.77,0.91,87.72,South South,5.5,6.5
1990-09-04,25.21,30.24,22.5,1.95,87.09,South South,5.5,6.5
1990-09-05,25.43,30.77,22.22,0.68,85.78,South South,5.5,6.5
1990-09-06,25.04,29.09,22.48,1.05,87.98,South South,5.5,6.5
1990-09-07,25.1,29.37,22.42,1.67,88.55,South South,5.5,6.5
1990-09-08,25.23,29.38,22.61,14.89,88.89,South South,5.5,6.5
1990-09-09,25.23,29.82,22.82,3.63,88.41,South South,5.5,6.5
1990-09-10,24.24,27.48,22.63,6.41,91.9,South South,5.5,6.5
1990-09-11,25.11,30.35,22.09,14.01,88.05,South South,5.5,6.5
1990-09-12,24.83,29.08,22.3,9.1,89.69,South South,5.5,6.5
1990-09-13,24.98,29.9,21.9,5.3,87.59,South South,5.5,6.5
1990-09-14,24.39,27.71,22.4,8.47,91.25,South South,5.5,6.5
1990-09-15,24.61,28.83,22.13,10.2,90.05,South South,5.5,6.5
1990-09-16,24.39,27.28,22.21,2.81,91.29,South South,5.5,6.5
1990-09-17,25.2,30.07,22.07,2.2,87.07,South South,5.5,6.5
1990-09-18,25.35,30.75,21.94,2.0,86.34,South South,5.5,6.5
1990-09-19,25.65,31.42,22.5,2.28,84.95,South South,5.5,6.5
1990-09-20,24.35,27.22,22.87,2.12,91.87,South South,5.5,6.5
1990-09-21,24.53,27.85,22.19,3.07,91.5,South South,5.5,6.5
1990-09-22,25.68,30.98,22.22,2.74,86.07,South South,5.5,6.5
1990-09-23,25.16,28.68,22.82,4.02,89.48,South South,5.5,6.5
1990-09-24,25.7,30.79,22.59,7.31,87.27,South South,5.5,6.5
1990-09-25,24.77,28.31,22.85,4.75,91.69,South South,5.5,6.5
1990-09-26,24.2,26.41,22.44,5.41,94.76,South South,5.5,6.5
1990-09-27,25.28,29.22,22.62,3.7,89.77,South South,5.5,6.5
1990-09-28,24.99,28.77,22.54,14.64,89.51,South South,5.5,6.5
1990-09-29,25.12,29.66,22.07,9.3,86.61,South South,5.5,6.5
1990-09-30,25.55,31.08,22.0,5.57,85.21,South South,5.5,6.5
1990-10-01,26.19,31.23,21.83,3.02,82.36,South South,5.5,6.5
1990-10-02,26.72,32.43,22.78,8.79,83.53,South South,5.5,6.5
1990-10-03,24.65,26.83,22.95,6.57,93.11,South South,5.5,6.5
1990-10-04,25.28,29.31,22.59,14.1,90.03,South South,5.5,6.5
1990-10-05,25.95,30.12,22.76,8.08,85.4,South South,5.5,6.5
1990-10-06,25.4,29.15,22.67,14.13,89.85,South South,5.5,6.5
1990-10-07,26.39,30.94,22.67,5.46,84.28,South South,5.5,6.5
1990-10-08,26.62,32.53,22.55,2.47,83.45,South South,5.5,6.5
1990-10-09,26.25,31.17,23.23,2.22,86.11,South South,5.5,6.5
1990-10-10,26.42,31.47,23.17,3.35,86.2,South South,5.5,6.5
1990-10-11,26.15,30.43,23.42,2.4,87.93,South South,5.5,6.5
1990-10-12,26.1,30.57,23.42,6.06,87.99,South South,5.5,6.5
1990-10-13,25.22,28.12,23.4,12.57,92.39,South South,5.5,6.5
1990-10-14,24.61,26.86,23.38,51.73,95.13,South South,5.5,6.5
1990-10-15,24.3,26.79,22.5,19.68,93.57,South South,5.5,6.5
1990-10-16,25.83,31.15,21.51,3.01,82.38,South South,5.5,6.5
1990-10-17,26.18,32.09,22.36,22.02,85.5,South South,5.5,6.5
1990-10-18,24.51,26.82,22.84,7.58,93.77,South South,5.5,6.5
1990-10-19,25.55,30.35,22.53,1.29,84.33,South South,5.5,6.5
1990-10-20,26.33,31.36,22.24,4.55,85.42,South South,5.5,6.5
1990-10-21,25.75,30.62,22.99,5.6,89.08,South South,5.5,6.5
1990-10-22,24.83,27.3,23.07,4.1,92.84,South South,5.5,6.5
1990-10-23,26.6,32.02,22.79,0.06,84.12,South South,5.5,6.5
1990-10-24,25.55,28.67,23.4,2.04,90.11,South South,5.5,6.5
1990-10-25,24.82,27.4,23.19,2.05,93.23,South South,5.5,6.5
1990-10-26,25.69,31.18,22.65,0.55,86.89,South South,5.5,6.5
1990-10-27,25.53,29.53,22.99,1.09,88.62,South South,5.5,6.5
1990-10-28,26.47,32.52,22.2,1.44,84.71,South South,5.5,6.5
1990-10-29,25.8,30.15,23.14,2.2,87.79,South South,5.5,6.5
1990-10-30,25.83,30.47,22.63,3.33,88.31,South South,5.5,6.5
1990-10-31,25.41,28.87,23.31,2.09,91.5,South South,5.5,6.5
1990-11-01,26.48,31.64,22.84,1.98,85.26,South South,5.5,6.5
1990-11-02,25.99,30.67,23.18,2.55,85.86,South South,5.5,6.5
1990-11-03,26.6,31.06,22.87,0.98,82.54,South South,5.5,6.5
1990-11-04,27.26,33.51,22.48,2.79,81.08,South South,5.5,6.5
1990-11-05,25.81,29.94,23.79,3.05,90.27,South South,5.5,6.5
1990-11-06,25.05,27.91,23.24,0.92,92.1,South South,5.5,6.5
1990-11-07,27.3,33.46,22.83,0.75,80.26,South South,5.5,6.5
1990-11-08,25.95,29.87,23.27,1.49,89.48,South South,5.5,6.5
1990-11-09,26.06,29.73,23.51,1.06,88.43,South South,5.5,6.5
1990-11-10,26.24,31.17,23.37,1.26,85.59,South South,5.5,6.5
1990-11-11,25.92,30.92,22.37,2.29,84.71,South South,5.5,6.5
1990-11-12,25.93,31.01,22.63,4.53,84.6,South South,5.5,6.5
1990-11-13,26.43,31.7,22.52,2.81,82.93,South South,5.5,6.5
1990-11-14,26.87,32.28,22.76,0.76,82.87,South South,5.5,6.5
1990-11-15,26.96,32.44,23.14,2.26,84.27,South South,5.5,6.5
1990-11-16,27.18,32.09,23.31,3.65,84.29,South South,5.5,6.5
1990-11-17,27.44,33.11,23.55,0.61,82.72,South South,5.5,6.5
1990-11-18,26.85,31.75,23.86,0.42,85.44,South South,5.5,6.5
1990-11-19,25.82,29.01,23.83,0.29,87.6,South South,5.5,6.5
1990-11-20,27.4,33.19,22.84,0.33,80.09,South South,5.5,6.5
1990-11-21,26.92,31.24,23.86,1.44,83.12,South South,5.5,6.5
1990-11-22,25.79,29.21,23.49,1.34,91.29,South South,5.5,6.5
1990-11-23,27.07,32.67,22.98,0.68,83.25,South South,5.5,6.5
1990-11-24,26.47,31.33,23.41,1.25,87.03,South South,5.5,6.5
1990-11-25,26.43,30.82,23.32,1.67,87.53,South South,5.5,6.5
1990-11-26,25.57,29.35,22.99,0.97,89.25,South South,5.5,6.5
1990-11-27,26.41,31.96,22.74,4.31,85.32,South South,5.5,6.5
1990-11-28,26.78,32.0,23.9,2.27,84.95,South South,5.5,6.5
1990-11-29,26.44,30.62,23.46,4.19,87.74,South South,5.5,6.5
1990-11-30,26.45,31.35,23.01,3.08,86.77,South South,5.5,6.5
1990-12-01,25.79,29.48,22.96,3.18,89.31,South South,5.5,6.5
1990-12-02,25.96,29.7,23.07,0.25,85.66,South South,5.5,6.5
1990-12-03,27.17,33.55,22.07,1.19,78.97,South South,5.5,6.5
1990-12-04,26.52,30.65,23.19,1.42,85.58,South South,5.5,6.5
1990-12-05,27.36,33.29,23.08,0.6,81.63,South South,5.5,6.5
1990-12-06,27.16,33.14,22.91,0.22,82.48,South South,5.5,6.5
1990-12-07,26.59,31.47,22.9,10.49,86.35,South South,5.5,6.5
1990-12-08,25.51,28.31,23.77,5.54,92.55,South South,5.5,6.5
1990-12-09,26.34,31.18,22.58,6.18,86.62,South South,5.5,6.5
1990-12-10,25.95,30.03,23.11,13.27,90.03,South South,5.5,6.5
1990-12-11,25.04,27.86,23.27,13.42,93.11,South South,5.5,6.5
1990-12-12,25.86,30.93,22.43,1.86,86.32,South South,5.5,6.5
1990-12-13,26.46,31.87,22.62,1.22,84.51,South South,5.5,6.5
1990-12-14,26.4,30.84,23.37,1.81,87.01,South South,5.5,6.5
1990-12-15,25.91,29.18,23.74,2.73,88.3,South South,5.5,6.5
1990-12-16,24.42,26.65,23.1,4.2,95.08,South South,5.5,6.5
1990-12-17,25.56,30.62,22.38,0.86,87.04,South South,5.5,6.5
1990-12-18,26.0,31.4,22.33,0.13,84.22,South South,5.5,6.5
1990-12-19,27.18,33.23,22.71,0.62,79.55,South South,5.5,6.5
1990-12-20,26.89,32.6,22.66,1.33,82.68,South South,5.5,6.5
1990-12-21,26.58,31.64,23.03,1.35,86.02,South South,5.5,6.5
1990-12-22,26.37,30.8,23.25,7.39,88.55,South South,5.5,6.5
1990-12-23,25.15,27.6,23.87,15.4,94.4,South South,5.5,6.5
1990-12-24,25.05,28.33,23.24,10.13,90.3,South South,5.5,6.5
1990-12-25,26.35,30.8,22.35,1.79,81.03,South South,5.5,6.5
1990-12-26,26.8,31.75,22.18,6.54,79.75,South South,5.5,6.5
1990-12-27,26.8,32.88,22.37,1.78,83.29,South South,5.5,6.5
1990-12-28,27.09,32.55,22.85,1.47,83.41,South South,5.5,6.5
1990-12-29,26.93,31.36,23.41,0.24,82.16,South South,5.5,6.5
1990-12-30,25.43,30.5,21.37,1.17,83.63,South South,5.5,6.5
1990-12-31,21.61,26.39,17.65,0.0,75.89,South South,5.5,6.5
1991-01-01,20.86,27.89,15.37,0.0,76.4,South South,5.5,6.5
1991-01-02,21.44,28.31,16.66,1.02,77.91,South South,5.5,6.5
