Region,Year,Month,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm
South_East,1998,8,24.503870967741936,29.7,20.51,235.09
South_East,1998,9,24.83,30.36,21.77,261.94
South_East,1998,10,25.34161290322581,31.2,21.53,131.97
South_East,1998,11,25.66466666666667,31.27,19.71,9.47
South_East,1998,12,23.969032258064516,31.17,16.12,1.13
South_East,1999,1,24.683548387096774,32.48,14.45,5.17
South_East,1999,2,26.114642857142858,32.67,21.54,41.54
South_East,1999,3,26.77709677419355,32.89,22.4,30.16
South_East,1999,4,26.519000000000002,32.96,22.55,57.04
South_East,1999,5,26.184193548387096,32.6,22.23,107.64
South_East,1999,6,25.433666666666667,30.64,21.64,114.58
South_East,1999,7,24.53516129032258,29.87,19.95,126.28
South_East,1999,8,24.780645161290323,29.91,21.25,108.89
South_East,1999,9,24.714666666666666,30.41,20.53,127.31
South_East,1999,10,24.791612903225804,30.21,21.42,225.19
South_East,1999,11,25.471333333333334,32.11,20.11,45.89
South_East,1999,12,24.17322580645161,32.11,14.21,1.76
South_East,2000,1,25.276129032258062,34.07,15.73,0.78
South_East,2000,2,24.63,35.19,14.5,0.35
South_East,2000,3,26.59225806451613,34.34,17.77,23.81
South_East,2000,4,27.242666666666665,33.38,23.02,65.03999999999999
South_East,2000,5,26.92064516129032,35.18,22.31,248.21
South_East,2000,6,24.80633333333333,29.46,20.8,661.9
South_East,2000,7,24.11935483870968,29.74,20.82,583.84
South_East,2000,8,23.96516129032258,28.79,20.94,185.76
South_East,2000,9,24.232666666666667,29.25,21.18,233.72
South_East,2000,10,24.791612903225804,30.01,21.21,531.29
South_East,2000,11,25.069000000000003,30.99,18.61,175.52
South_East,2000,12,22.055806451612902,30.98,13.77,3.2800000000000002
South_East,2001,1,22.03774193548387,31.74,13.57,0.63
South_East,2001,2,23.439642857142854,32.41,13.17,8.02
South_East,2001,3,26.499354838709678,32.6,22.01,37.33
South_East,2001,4,26.445666666666668,32.35,22.43,293.84000000000003
South_East,2001,5,26.240322580645163,31.57,22.42,183.66
South_East,2001,6,24.888666666666666,29.88,21.35,295.78
South_East,2001,7,24.18903225806452,29.7,19.81,158.25
South_East,2001,8,24.42322580645161,30.24,20.96,159.61
South_East,2001,9,24.443666666666665,30.59,20.85,310.13
South_East,2001,10,25.15838709677419,31.01,19.84,147.49
South_East,2001,11,25.39466666666667,31.04,19.81,74.79
South_East,2001,12,24.688709677419357,31.66,15.53,8.01
South_East,2002,1,21.774193548387096,30.43,12.79,0.71
South_East,2002,2,24.92535714285714,33.45,14.07,2.61
South_East,2002,3,26.955483870967743,33.58,22.31,81.74
South_East,2002,4,26.639666666666667,33.08,22.63,352.59000000000003
South_East,2002,5,26.59161290322581,31.76,22.39,163.71
South_East,2002,6,25.201666666666664,30.46,21.18,126.27
South_East,2002,7,24.78451612903226,30.48,21.2,388.16
South_East,2002,8,24.449032258064516,30.05,20.73,191.8
South_East,2002,9,24.694333333333336,29.61,21.38,109.3
South_East,2002,10,24.914516129032258,30.84,20.57,189.34
South_East,2002,11,25.290333333333333,31.03,17.7,27.46
South_East,2002,12,23.41774193548387,31.72,13.17,0.85
South_East,2003,1,24.27741935483871,32.51,13.3,35.01
South_East,2003,2,26.328928571428573,33.56,17.5,118.88
South_East,2003,3,26.543548387096774,32.25,20.51,21.24
South_East,2003,4,26.616,32.42,22.62,193.2
South_East,2003,5,26.247096774193547,31.46,22.01,229.27
South_East,2003,6,25.05,30.17,21.5,107.84
South_East,2003,7,24.666774193548385,29.77,20.71,147.86
South_East,2003,8,24.89,30.04,21.3,109.97
South_East,2003,9,24.873333333333335,30.96,21.47,257.04
South_East,2003,10,25.355806451612903,30.27,21.06,289.15
South_East,2003,11,25.644333333333336,30.79,18.24,42.37
South_East,2003,12,23.786774193548386,30.99,14.47,4.88
South_East,2004,1,24.58451612903226,32.21,16.78,34.7
South_East,2004,2,25.200344827586203,32.96,14.3,6.38
South_East,2004,3,26.46451612903226,33.41,17.96,10.290000000000001
South_East,2004,4,26.565,31.92,22.91,168.97
South_East,2004,5,26.116774193548387,31.58,21.81,237.11
South_East,2004,6,25.080666666666666,30.28,21.73,205.5
South_East,2004,7,24.386774193548387,29.82,20.24,123.91
South_East,2004,8,24.688387096774196,29.83,21.48,161.1
South_East,2004,9,24.94333333333333,30.37,21.63,235.16
South_East,2004,10,25.18516129032258,30.97,21.27,127.57000000000001
South_East,2004,11,25.415000000000003,31.44,17.67,74.37
South_East,2004,12,24.92967741935484,31.5,16.97,0.59
South_East,2005,1,22.37451612903226,31.47,13.26,3.47
South_East,2005,2,26.610000000000003,33.07,19.21,18.05
South_East,2005,3,26.86709677419355,31.8,22.08,70.72
South_East,2005,4,27.047666666666665,32.32,22.68,75.0
South_East,2005,5,26.129354838709677,31.33,21.84,65.94
South_East,2005,6,25.586666666666666,31.35,21.65,134.64
South_East,2005,7,25.037419354838708,30.29,21.09,96.3
South_East,2005,8,25.09,30.56,21.17,180.92
South_East,2005,9,25.415333333333333,30.51,21.52,369.93
South_East,2005,10,25.346451612903227,30.35,21.5,172.06
South_East,2005,11,25.613,31.74,19.44,38.89
South_East,2005,12,25.369032258064514,31.95,16.5,1.4400000000000002
South_East,2006,1,26.00741935483871,32.49,18.15,12.93
South_East,2006,2,26.7725,33.4,21.83,28.05
South_East,2006,3,26.43516129032258,33.11,20.94,53.92
South_East,2006,4,26.788333333333334,33.27,22.86,75.33
South_East,2006,5,25.960967741935484,31.62,21.61,167.14
South_East,2006,6,25.588,31.41,21.63,125.41
South_East,2006,7,25.073225806451614,30.33,21.72,181.33
South_East,2006,8,24.76774193548387,29.69,21.32,547.38
South_East,2006,9,24.770333333333333,30.08,21.33,288.21999999999997
South_East,2006,10,25.53838709677419,30.3,22.06,119.12
South_East,2006,11,24.574666666666666,31.06,16.2,26.61
South_East,2006,12,22.82967741935484,30.68,12.94,0.0
South_East,2007,1,21.58516129032258,32.89,12.07,0.04
South_East,2007,2,25.67892857142857,32.52,15.33,35.43
South_East,2007,3,26.49258064516129,32.9,17.82,41.88
South_East,2007,4,26.767666666666667,31.95,22.75,132.31
South_East,2007,5,26.413548387096775,32.03,22.37,111.08
South_East,2007,6,25.108666666666668,30.23,21.54,398.87
South_East,2007,7,24.559677419354838,29.82,21.03,259.95
South_East,2007,8,24.54806451612903,29.08,20.83,524.8
South_East,2007,9,24.767666666666667,30.61,20.96,411.83
South_East,2007,10,24.57741935483871,29.96,21.35,264.35
South_East,2007,11,25.124000000000002,30.89,19.49,111.07000000000001
South_East,2007,12,23.4158064516129,31.02,13.48,34.26
South_East,2008,1,22.419032258064515,30.29,12.93,4.18
South_East,2008,2,23.734482758620693,31.67,14.47,7.26
South_East,2008,3,26.38193548387097,32.24,21.6,59.08
South_East,2008,4,26.117,32.0,22.12,108.81
South_East,2008,5,26.098387096774193,31.8,21.86,106.48
South_East,2008,6,25.369333333333334,30.34,21.79,154.54
South_East,2008,7,24.730645161290322,30.06,21.14,181.21
South_East,2008,8,24.450000000000003,29.76,21.04,178.0
South_East,2008,9,24.828333333333333,30.18,20.87,301.53000000000003
South_East,2008,10,25.38967741935484,31.61,21.22,118.49
South_East,2008,11,25.889333333333333,31.89,19.61,16.35
South_East,2008,12,24.94677419354839,31.56,15.62,13.28
South_East,2009,1,25.394516129032258,32.53,16.49,33.87
South_East,2009,2,26.53607142857143,33.33,19.98,12.4
South_East,2009,3,26.701290322580647,33.07,21.67,59.15
South_East,2009,4,26.494666666666667,32.11,22.53,109.88
South_East,2009,5,25.921612903225807,31.01,22.43,184.96
South_East,2009,6,25.345333333333333,30.45,21.31,159.35
South_East,2009,7,25.05806451612903,29.99,21.43,126.8
South_East,2009,8,24.837419354838712,30.09,21.78,205.89
South_East,2009,9,25.214,30.64,21.64,122.32000000000001
South_East,2009,10,25.090645161290325,30.4,20.94,187.89
South_East,2009,11,24.833333333333332,31.17,16.91,108.04
South_East,2009,12,24.835483870967742,32.26,14.83,0.12
South_East,2010,1,25.34225806451613,32.49,15.52,17.51
South_East,2010,2,26.758214285714285,33.01,16.01,26.48
South_East,2010,3,26.703548387096777,34.11,21.06,49.4
South_East,2010,4,27.037333333333333,34.24,21.75,143.02
South_East,2010,5,26.684516129032257,31.5,23.12,187.89
South_East,2010,6,25.46466666666667,30.63,21.37,207.5
South_East,2010,7,24.799677419354836,30.21,21.15,227.96
South_East,2010,8,24.831935483870968,29.69,21.86,240.28
South_East,2010,9,24.776333333333334,29.82,20.17,362.7
South_East,2010,10,24.880967741935482,30.22,21.27,210.14000000000001
South_East,2010,11,25.692,31.02,20.44,80.31
South_East,2010,12,23.981290322580644,31.05,14.66,30.46
South_East,2011,1,23.22967741935484,32.19,11.98,2.33
South_East,2011,2,26.00464285714286,32.14,21.6,46.379999999999995
South_East,2011,3,26.646129032258063,32.52,21.39,33.85
South_East,2011,4,26.317333333333334,31.16,22.21,74.94
South_East,2011,5,25.937741935483874,30.39,22.72,193.25
South_East,2011,6,25.349333333333334,30.86,21.64,172.63
South_East,2011,7,24.801612903225806,29.92,20.92,231.21
South_East,2011,8,24.663225806451614,29.36,21.39,294.05
South_East,2011,9,24.579333333333334,29.88,20.62,256.67
South_East,2011,10,24.771290322580644,29.57,21.54,258.64
South_East,2011,11,25.053333333333335,30.95,15.38,29.810000000000002
South_East,2011,12,22.65774193548387,31.24,13.72,0.33
South_East,2012,1,23.74516129032258,31.84,14.28,2.4699999999999998
South_East,2012,2,26.08,31.88,21.09,31.48
South_East,2012,3,26.40838709677419,32.74,21.83,34.38
South_East,2012,4,26.320333333333334,32.01,22.74,123.24
South_East,2012,5,25.65032258064516,30.93,22.17,138.28
South_East,2012,6,25.141333333333332,31.28,20.45,215.66
South_East,2012,7,24.589032258064517,29.37,20.5,174.3
South_East,2012,8,24.475806451612904,29.89,20.27,241.04999999999998
South_East,2012,9,24.624333333333333,29.96,21.23,237.73000000000002
South_East,2012,10,24.780967741935484,29.68,21.73,224.29
South_East,2012,11,25.471666666666668,31.08,19.89,85.36
South_East,2012,12,23.50483870967742,30.8,14.3,12.58
South_East,2013,1,24.521935483870966,32.4,15.39,14.85
South_East,2013,2,26.1125,32.96,15.28,29.08
South_East,2013,3,26.567419354838712,32.02,20.81,74.49
South_East,2013,4,26.455333333333332,32.76,21.94,77.75
South_East,2013,5,25.807096774193546,31.58,22.1,202.10999999999999
South_East,2013,6,25.299333333333333,30.88,21.55,158.83
South_East,2013,7,24.580967741935485,30.2,21.18,181.72
South_East,2013,8,24.557741935483868,29.5,20.71,227.94
South_East,2013,9,24.795666666666666,30.06,21.52,259.45
South_East,2013,10,25.218709677419355,30.36,21.37,213.88
South_East,2013,11,25.435333333333332,31.33,20.67,100.5
South_East,2013,12,24.18903225806452,31.24,13.02,55.62
South_East,2014,1,25.15032258064516,32.12,15.82,7.9
South_East,2014,2,26.057142857142857,33.06,18.02,17.97
South_East,2014,3,26.443225806451615,32.66,21.64,40.81
South_East,2014,4,26.404999999999998,31.88,22.8,106.99
South_East,2014,5,26.241612903225807,31.35,22.42,111.35
South_East,2014,6,25.746666666666666,30.57,21.86,105.0
South_East,2014,7,25.1658064516129,30.85,21.63,132.44
South_East,2014,8,24.711290322580645,30.05,21.02,196.32999999999998
South_East,2014,9,24.829333333333334,30.31,20.96,175.11
South_East,2014,10,25.337741935483873,30.73,20.93,124.57000000000001
South_East,2014,11,25.78033333333333,32.06,19.9,41.92
South_East,2014,12,25.08451612903226,32.31,15.08,0.19
South_East,2015,1,23.273225806451613,33.58,12.58,0.75
South_East,2015,2,26.58178571428571,33.37,21.81,16.47
South_East,2015,3,26.583225806451615,33.04,21.33,73.06
South_East,2015,4,26.742,33.07,22.12,47.03
South_East,2015,5,26.258709677419354,31.32,22.33,111.12
South_East,2015,6,25.516666666666666,30.23,21.89,155.38
South_East,2015,7,25.300967741935484,30.47,21.18,188.01
South_East,2015,8,25.139032258064514,30.32,22.07,100.19
South_East,2015,9,25.159333333333333,31.34,21.79,222.44
South_East,2015,10,25.32161290322581,30.92,21.64,152.79
South_East,2015,11,25.846999999999998,32.65,19.25,70.47999999999999
South_East,2015,12,22.640645161290323,31.78,13.34,0.09
South_East,2016,1,24.41032258064516,33.53,15.32,1.98
South_East,2016,2,27.029310344827586,36.41,14.55,3.37
South_East,2016,3,27.719677419354838,34.49,23.38,93.74
South_East,2016,4,27.413333333333334,32.9,23.14,67.53999999999999
South_East,2016,5,26.47193548387097,32.77,22.1,144.39
South_East,2016,6,25.474333333333334,31.72,21.44,150.0
South_East,2016,7,24.879677419354838,29.76,21.59,216.48
South_East,2016,8,24.731290322580644,29.99,21.64,284.81
South_East,2016,9,24.886666666666667,29.98,21.18,276.68
South_East,2016,10,25.52806451612903,31.52,21.52,199.69
South_East,2016,11,26.34,32.29,19.46,33.28
South_East,2016,12,24.921935483870968,32.12,15.77,5.92
South_East,2017,1,25.419677419354837,32.91,15.65,3.92
South_East,2017,2,25.99857142857143,33.65,16.58,1.1600000000000001
South_East,2017,3,26.97258064516129,33.3,22.3,62.42
South_East,2017,4,26.709999999999997,33.25,20.59,118.5
South_East,2017,5,26.45483870967742,31.7,22.03,154.58
South_East,2017,6,25.774,31.89,21.6,224.15
South_East,2017,7,25.00516129032258,29.89,21.3,324.67
South_East,2017,8,24.81709677419355,30.39,21.45,226.35
South_East,2017,9,25.022333333333332,30.0,21.76,298.36
South_East,2017,10,25.45967741935484,31.24,21.37,120.72
South_East,2017,11,25.74566666666667,31.6,16.55,21.259999999999998
South_East,2017,12,25.333225806451615,32.35,17.07,1.3
South_East,2018,1,23.45451612903226,31.99,11.39,0.06
South_East,2018,2,26.732857142857142,34.25,17.39,75.3
South_East,2018,3,26.669354838709676,32.96,22.47,45.69
South_East,2018,4,26.58833333333333,32.26,22.6,39.02
South_East,2018,5,26.22741935483871,32.08,21.85,78.21000000000001
South_East,2018,6,25.267666666666667,30.93,21.37,306.97
South_East,2018,7,24.900967741935485,29.65,21.05,373.14
South_East,2018,8,24.75709677419355,29.66,20.88,236.77
South_East,2018,9,25.141000000000002,30.78,21.12,243.63
South_East,2018,10,25.268709677419356,31.21,21.46,116.06
South_East,2018,11,26.32766666666667,32.77,19.1,48.73
South_East,2018,12,24.85709677419355,32.09,15.78,0.14
South_East,2019,1,25.469354838709677,33.19,15.85,12.19
South_East,2019,2,26.07821428571429,33.37,17.82,9.61
South_East,2019,3,26.865161290322582,32.7,22.56,28.59
South_East,2019,4,27.392666666666667,33.5,22.23,19.22
South_East,2019,5,26.517419354838708,32.27,22.54,100.24
South_East,2019,6,25.797,31.23,21.72,171.41
South_East,2019,7,25.07193548387097,30.71,21.11,250.72
South_East,2019,8,24.845161290322583,29.66,20.9,278.53000000000003
South_East,2019,9,25.002333333333336,30.21,21.41,342.25
South_East,2019,10,24.837419354838712,29.99,20.85,320.18
South_East,2019,11,26.322666666666667,32.18,21.48,67.69
South_East,2019,12,24.581612903225807,31.62,15.39,0.72
South_East,2020,1,24.15032258064516,33.75,13.24,0.01
South_East,2020,2,25.963448275862067,34.84,14.92,0.9299999999999999
South_East,2020,3,27.198387096774194,34.96,19.17,78.16
South_East,2020,4,26.971999999999998,32.91,21.06,95.56
South_East,2020,5,26.51258064516129,32.82,22.47,138.4
South_East,2020,6,25.457,31.14,21.74,201.39
South_East,2020,7,24.654516129032256,29.47,21.38,331.82
South_East,2020,8,24.62741935483871,30.61,19.57,122.09
South_East,2020,9,24.834333333333333,29.72,20.9,485.19
South_East,2020,10,25.25516129032258,31.34,20.85,135.18
South_East,2020,11,26.098666666666666,32.69,19.07,36.92
South_East,2020,12,26.050322580645158,32.84,18.54,5.3
South_East,2021,1,26.024193548387096,33.3,16.41,7.17
South_East,2021,2,26.226428571428574,34.14,16.03,3.64
South_East,2021,3,26.536451612903225,34.38,20.99,43.23
South_East,2021,4,26.848333333333336,33.3,21.96,109.34
South_East,2021,5,26.312258064516126,31.81,21.42,116.69
South_East,2021,6,25.530666666666665,32.37,21.45,189.31
South_East,2021,7,24.92838709677419,29.93,20.5,122.26
South_East,2021,8,24.884516129032257,29.62,21.15,280.93
South_East,2021,9,24.997333333333334,29.93,21.08,186.36
South_East,2021,10,25.56064516129032,31.82,22.11,146.61
South_East,2021,11,26.241,32.51,21.74,71.52
South_East,2021,12,24.633548387096774,33.33,16.89,11.76
South_East,2022,1,24.154516129032256,33.63,13.04,24.29
South_East,2022,2,25.551785714285717,35.48,13.17,0.78
South_East,2022,3,27.600322580645162,36.05,19.9,34.94
South_East,2022,4,27.011666666666667,36.08,22.44,88.76
South_East,2022,5,26.37483870967742,32.42,22.39,92.55
South_East,2022,6,25.238666666666667,30.54,21.38,152.73000000000002
South_East,2022,7,25.010322580645163,30.11,21.35,188.9
South_East,2022,8,24.838709677419356,29.93,21.02,244.94
South_East,2022,9,24.872666666666664,30.3,21.04,255.01
South_East,2022,10,25.373870967741937,31.66,20.88,134.64000000000001
South_East,2022,11,25.899333333333335,32.88,17.9,10.8
South_East,2022,12,24.65064516129032,33.56,15.45,5.82
South_East,2023,1,25.361290322580647,35.27,14.63,2.6100000000000003
South_East,2023,2,26.693214285714284,35.71,17.08,7.63
South_East,2023,3,26.813870967741938,34.22,21.94,54.84
South_East,2023,4,27.372666666666664,34.16,22.96,40.85
South_East,2023,5,27.32225806451613,34.06,22.37,52.09
South_East,2023,6,25.646,30.9,21.7,271.59
South_East,2023,7,25.723870967741938,31.39,21.48,200.38
South_East,2023,8,25.65806451612903,31.3,22.27,101.26
South_East,2023,9,25.715333333333334,31.43,21.87,194.69
South_East,2023,10,26.081290322580646,31.22,22.28,123.42
South_East,2023,11,26.27766666666667,32.74,21.84,58.69
South_East,2023,12,26.586451612903225,35.21,17.25,0.52
South_South,1990,1,25.768387096774195,32.41,19.39,9.0
South_South,1990,2,25.69464285714286,33.85,16.51,39.6
South_South,1990,3,27.29290322580645,34.43,21.72,23.560000000000002
South_South,1990,4,26.64466666666667,33.04,23.1,178.77
South_South,1990,5,25.85483870967742,31.73,21.84,196.54
South_South,1990,6,25.255,31.73,21.25,154.69
South_South,1990,7,24.499354838709678,30.5,21.3,136.88
South_South,1990,8,24.72290322580645,30.68,21.11,48.1
South_South,1990,9,24.767666666666667,30.5,21.62,158.02
South_South,1990,10,25.289032258064516,33.64,21.16,266.33
South_South,1990,11,25.72266666666667,32.44,21.64,212.8
South_South,1990,12,25.38225806451613,31.87,17.64,152.12
South_South,1991,1,25.330967741935485,32.15,16.08,63.22
South_South,1991,2,26.562142857142856,32.32,22.51,23.07
South_South,1991,3,26.763870967741934,32.48,22.78,52.73
South_South,1991,4,26.015666666666668,32.17,21.89,248.06
South_South,1991,5,26.039354838709677,32.31,21.99,138.07
South_South,1991,6,25.461666666666666,31.19,22.08,276.69
South_South,1991,7,24.315161290322582,29.52,21.35,345.33
South_South,1991,8,24.259032258064515,29.65,20.69,56.88
South_South,1991,9,24.939666666666668,30.56,21.83,130.7
South_South,1991,10,24.549677419354836,30.8,21.19,142.56
South_South,1991,11,25.923000000000002,31.76,22.17,89.14
South_South,1991,12,24.233225806451614,32.29,15.61,55.02
South_South,1992,1,24.198387096774194,33.08,13.3,1.86
South_South,1992,2,26.064827586206896,33.77,16.84,16.73
South_South,1992,3,26.82935483870968,35.16,22.5,198.27
South_South,1992,4,26.504666666666665,32.22,23.18,144.35
South_South,1992,5,25.90290322580645,32.13,22.78,216.77
South_South,1992,6,24.872666666666664,30.63,21.26,469.1
South_South,1992,7,23.721612903225807,28.58,20.54,535.86
South_South,1992,8,23.562903225806455,28.87,20.06,274.32
South_South,1992,9,24.197,30.47,20.65,371.57
South_South,1992,10,24.739354838709676,29.83,21.52,374.19
South_South,1992,11,24.68433333333333,31.33,17.37,120.91
South_South,1992,12,24.593870967741935,32.4,16.31,1.6800000000000002
South_South,1993,1,23.868709677419353,32.86,14.87,7.0
South_South,1993,2,26.425714285714285,33.84,17.84,51.6
South_South,1993,3,25.97451612903226,32.61,17.82,112.15
South_South,1993,4,26.221666666666668,32.74,22.61,201.2
South_South,1993,5,26.15,32.0,22.87,264.89
South_South,1993,6,24.98166666666667,30.34,21.24,329.44
South_South,1993,7,24.294516129032257,29.47,21.38,423.47
South_South,1993,8,24.119032258064518,29.75,20.24,262.96
South_South,1993,9,24.506666666666668,30.08,21.52,373.06
South_South,1993,10,25.12,31.73,21.73,317.91
South_South,1993,11,25.211666666666666,31.6,20.89,129.39000000000001
South_South,1993,12,24.720322580645163,32.05,17.26,34.35
South_South,1994,1,24.937096774193545,32.31,16.0,47.73
South_South,1994,2,26.242142857142856,33.22,17.59,25.6
South_South,1994,3,26.566129032258065,33.45,22.93,119.41
South_South,1994,4,26.433666666666667,33.35,23.16,255.07999999999998
South_South,1994,5,25.864516129032257,32.79,22.46,177.37
South_South,1994,6,24.982333333333333,31.1,22.03,277.79
South_South,1994,7,24.289032258064516,29.14,21.41,499.42
South_South,1994,8,24.223870967741934,29.08,21.03,545.99
South_South,1994,9,24.447666666666667,30.13,21.75,442.81
South_South,1994,10,24.79741935483871,31.39,21.73,346.72
South_South,1994,11,24.640666666666668,30.88,18.09,105.28
South_South,1994,12,23.404516129032256,31.8,16.91,0.62
South_South,1995,1,24.251935483870966,32.22,16.52,32.48
South_South,1995,2,25.580714285714286,33.4,16.72,59.03
South_South,1995,3,26.61774193548387,33.21,21.99,166.36
South_South,1995,4,26.369000000000003,32.37,22.57,224.54
South_South,1995,5,26.029032258064515,31.74,22.49,263.25
South_South,1995,6,25.269,31.33,22.06,331.24
South_South,1995,7,24.563870967741938,29.39,21.67,496.68
South_South,1995,8,24.567741935483873,29.57,21.74,552.48
South_South,1995,9,24.73933333333333,30.32,21.7,480.67
South_South,1995,10,24.990322580645163,30.4,21.89,490.61
South_South,1995,11,25.101666666666667,31.52,19.87,85.63
South_South,1995,12,25.050645161290323,32.22,16.88,3.7600000000000002
South_South,1996,1,25.67806451612903,32.47,18.05,8.6
South_South,1996,2,26.618620689655174,33.92,20.73,57.11
South_South,1996,3,26.26967741935484,32.44,22.39,225.68
South_South,1996,4,26.297,32.3,22.76,225.49
South_South,1996,5,26.10225806451613,31.79,22.59,226.39
South_South,1996,6,25.002333333333333,30.65,21.58,443.85
South_South,1996,7,24.131612903225808,29.34,20.79,214.52
South_South,1996,8,24.068709677419356,29.77,21.01,595.22
South_South,1996,9,24.315,29.96,21.58,433.59000000000003
South_South,1996,10,24.723548387096773,30.0,21.24,242.29
South_South,1996,11,24.824,31.57,18.75,43.13
South_South,1996,12,25.14774193548387,31.58,17.64,11.629999999999999
South_South,1997,1,25.38774193548387,32.31,16.89,12.28
South_South,1997,2,24.10964285714286,32.09,15.87,28.16
South_South,1997,3,26.371290322580645,33.91,16.94,301.84
South_South,1997,4,25.803333333333335,33.22,21.52,216.73
South_South,1997,5,25.846129032258066,32.04,22.59,280.27
South_South,1997,6,24.691666666666666,31.7,21.43,436.34
South_South,1997,7,24.292580645161287,29.39,20.94,261.98
South_South,1997,8,24.225806451612904,31.33,20.49,324.4
South_South,1997,9,25.182000000000002,31.94,21.97,203.79
South_South,1997,10,25.913548387096775,31.57,22.83,106.18
South_South,1997,11,26.209999999999997,32.58,22.61,95.26
South_South,1997,12,25.092903225806452,32.86,17.8,72.3
South_South,1998,1,24.361290322580647,33.06,15.65,9.83
South_South,1998,2,27.713214285714287,35.6,18.98,10.23
South_South,1998,3,27.506774193548388,34.66,18.06,12.0
South_South,1998,4,27.660333333333334,35.02,23.82,353.03000000000003
South_South,1998,5,27.002903225806453,32.53,23.6,160.8
South_South,1998,6,25.887,31.38,22.66,245.15
South_South,1998,7,24.741935483870968,30.08,21.47,238.22
South_South,1998,8,24.693870967741937,31.13,20.55,336.93
South_South,1998,9,24.815333333333335,31.15,22.16,438.65
South_South,1998,10,25.301290322580645,32.17,22.55,227.5
South_South,1998,11,25.881333333333334,32.11,21.48,25.36
South_South,1998,12,24.714193548387097,31.72,17.39,7.33
South_South,1999,1,25.466129032258067,32.67,16.74,14.34
South_South,1999,2,26.410357142857144,32.7,22.67,67.75
South_South,1999,3,26.636129032258065,33.38,23.11,63.5
South_South,1999,4,26.388666666666666,32.64,22.88,101.62
South_South,1999,5,26.193548387096776,32.78,22.5,136.94
South_South,1999,6,25.513333333333332,30.89,22.28,201.67000000000002
South_South,1999,7,24.654838709677417,30.44,20.49,258.99
South_South,1999,8,24.80838709677419,30.48,21.35,122.03
South_South,1999,9,24.716666666666665,30.94,21.62,181.04
South_South,1999,10,24.673870967741934,30.33,21.73,320.92
South_South,1999,11,25.298000000000002,31.24,20.54,74.01
South_South,1999,12,25.46161290322581,31.99,16.8,4.92
South_South,2000,1,25.911612903225805,33.01,18.17,5.13
South_South,2000,2,25.57862068965517,32.93,17.6,5.31
South_South,2000,3,26.47451612903226,33.63,20.07,88.83
South_South,2000,4,26.51966666666667,33.0,23.33,72.51
South_South,2000,5,26.293548387096774,32.71,22.55,222.09
South_South,2000,6,24.946,30.29,21.75,752.4
South_South,2000,7,24.271612903225805,29.12,21.37,562.44
South_South,2000,8,24.03516129032258,29.82,20.75,232.5
South_South,2000,9,24.313333333333333,30.39,21.58,270.08
South_South,2000,10,25.109032258064516,31.15,21.69,516.6700000000001
South_South,2000,11,25.71966666666667,31.47,22.06,217.60999999999999
South_South,2000,12,24.00774193548387,31.73,16.22,124.92999999999999
South_South,2001,1,23.780967741935484,32.08,15.08,33.949999999999996
South_South,2001,2,24.544642857142858,32.62,15.05,200.27
South_South,2001,3,26.583225806451615,32.77,23.06,55.15
South_South,2001,4,26.434666666666665,32.01,22.44,276.93
South_South,2001,5,26.129354838709677,32.29,22.91,268.45
South_South,2001,6,24.823666666666668,31.11,21.97,399.57
South_South,2001,7,24.16032258064516,29.7,19.78,270.88
South_South,2001,8,24.09967741935484,31.55,21.16,248.64
South_South,2001,9,24.378333333333334,29.72,20.59,436.81
South_South,2001,10,25.427419354838708,31.77,22.0,216.41
South_South,2001,11,25.752666666666666,31.85,22.04,131.81
South_South,2001,12,26.309354838709677,32.96,17.48,24.490000000000002
South_South,2002,1,24.03290322580645,31.58,14.93,1.77
South_South,2002,2,26.238214285714285,33.35,15.61,17.8
South_South,2002,3,26.858064516129033,33.48,23.07,156.67
South_South,2002,4,26.605666666666664,33.66,23.08,352.1
South_South,2002,5,26.680967741935483,32.15,22.5,206.35
South_South,2002,6,25.208333333333332,30.94,22.08,182.84
South_South,2002,7,24.79290322580645,30.18,21.82,532.0
South_South,2002,8,24.518387096774195,30.33,21.64,279.35
South_South,2002,9,24.996,30.97,21.81,186.05
South_South,2002,10,25.355483870967742,31.59,21.72,181.03
South_South,2002,11,25.804,32.03,20.07,52.019999999999996
South_South,2002,12,24.64548387096774,32.2,15.63,16.3
South_South,2003,1,25.30258064516129,32.89,16.46,59.43
South_South,2003,2,26.92214285714286,33.8,19.14,131.12
South_South,2003,3,26.906774193548387,32.78,23.04,39.88
South_South,2003,4,26.61,33.29,22.68,210.45
South_South,2003,5,26.187419354838706,31.02,22.95,243.67
South_South,2003,6,25.197,30.55,21.64,189.73
South_South,2003,7,24.799677419354836,29.98,21.21,206.69
South_South,2003,8,24.73193548387097,30.04,21.19,188.68
South_South,2003,9,25.097666666666665,30.1,21.64,291.59000000000003
South_South,2003,10,25.703870967741935,31.59,22.64,271.8
South_South,2003,11,25.908666666666665,31.77,21.93,71.44
South_South,2003,12,25.039354838709677,31.78,17.41,19.63
South_South,2004,1,25.720967741935485,32.66,18.56,80.66
South_South,2004,2,26.23793103448276,32.59,17.19,16.11
South_South,2004,3,26.858064516129033,33.95,19.66,22.43
South_South,2004,4,26.592,32.25,22.66,221.97
South_South,2004,5,26.090645161290325,32.23,22.08,319.74
South_South,2004,6,25.195666666666668,30.17,22.32,251.70999999999998
