,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1992-09-23,24.66,28.79,21.33,4.24,South_East,6.524,7.494,Enugu
1992-09-24,25.13,28.53,22.25,6.67,South_East,6.524,7.494,Enugu
1992-09-25,26.06,30.5,21.88,5.18,South_East,6.524,7.494,Enugu
1992-09-26,24.76,28.16,22.78,11.69,South_East,6.524,7.494,Enugu
1992-09-27,25.54,28.99,22.07,3.59,South_East,6.524,7.494,Enugu
1992-09-28,24.48,27.09,22.61,5.76,South_East,6.524,7.494,Enugu
1992-09-29,24.7,28.49,21.58,10.65,South_East,6.524,7.494,Enugu
1992-09-30,24.14,27.39,21.35,10.19,South_East,6.524,7.494,Enugu
1992-10-01,23.49,26.5,21.08,4.07,South_East,6.524,7.494,Enugu
1992-10-02,23.19,26.46,20.83,5.59,South_East,6.524,7.494,Enugu
1992-10-03,24.5,28.81,20.44,2.16,South_East,6.524,7.494,Enugu
1992-10-04,24.27,27.48,21.8,2.61,South_East,6.524,7.494,Enugu
1992-10-05,25.22,29.34,21.6,1.75,South_East,6.524,7.494,Enugu
1992-10-06,25.73,29.94,22.24,2.56,South_East,6.524,7.494,Enugu
1992-10-07,24.49,27.24,22.66,4.01,South_East,6.524,7.494,Enugu
1992-10-08,23.58,25.96,21.78,21.22,South_East,6.524,7.494,Enugu
1992-10-09,24.58,28.03,21.43,11.78,South_East,6.524,7.494,Enugu
1992-10-10,24.66,28.01,22.08,48.82,South_East,6.524,7.494,Enugu
1992-10-11,23.49,25.68,22.18,33.06,South_East,6.524,7.494,Enugu
1992-10-12,24.22,27.5,21.18,13.71,South_East,6.524,7.494,Enugu
1992-10-13,25.4,29.47,22.03,6.41,South_East,6.524,7.494,Enugu
1992-10-14,24.56,27.34,22.29,8.79,South_East,6.524,7.494,Enugu
1992-10-15,25.26,28.75,22.45,7.81,South_East,6.524,7.494,Enugu
1992-10-16,24.96,28.27,22.53,12.13,South_East,6.524,7.494,Enugu
1992-10-17,24.37,27.14,22.43,8.41,South_East,6.524,7.494,Enugu
1992-10-18,24.26,27.0,22.34,1.06,South_East,6.524,7.494,Enugu
1992-10-19,24.28,27.58,22.22,6.32,South_East,6.524,7.494,Enugu
1992-10-20,24.55,28.07,21.95,4.41,South_East,6.524,7.494,Enugu
1992-10-21,24.55,27.84,22.0,4.54,South_East,6.524,7.494,Enugu
1992-10-22,25.24,28.98,22.09,2.44,South_East,6.524,7.494,Enugu
1992-10-23,25.39,29.15,22.61,10.53,South_East,6.524,7.494,Enugu
1992-10-24,25.25,29.09,22.53,4.09,South_East,6.524,7.494,Enugu
1992-10-25,25.81,29.8,22.63,6.77,South_East,6.524,7.494,Enugu
1992-10-26,26.06,30.39,21.97,8.2,South_East,6.524,7.494,Enugu
1992-10-27,24.27,26.57,22.77,32.64,South_East,6.524,7.494,Enugu
1992-10-28,24.3,27.27,22.34,2.09,South_East,6.524,7.494,Enugu
1992-10-29,24.39,27.45,22.21,6.75,South_East,6.524,7.494,Enugu
1992-10-30,23.98,27.06,21.45,2.52,South_East,6.524,7.494,Enugu
1992-10-31,24.04,27.74,21.62,2.45,South_East,6.524,7.494,Enugu
1992-11-01,24.55,28.56,20.91,2.03,South_East,6.524,7.494,Enugu
1992-11-02,24.23,27.15,22.28,1.18,South_East,6.524,7.494,Enugu
1992-11-03,24.4,27.2,22.42,1.04,South_East,6.524,7.494,Enugu
1992-11-04,24.18,26.84,22.26,0.92,South_East,6.524,7.494,Enugu
1992-11-05,25.6,30.09,21.78,1.37,South_East,6.524,7.494,Enugu
1992-11-06,25.21,28.38,22.6,2.82,South_East,6.524,7.494,Enugu
1992-11-07,24.86,27.56,22.52,3.89,South_East,6.524,7.494,Enugu
1992-11-08,23.91,27.26,21.84,2.76,South_East,6.524,7.494,Enugu
1992-11-09,24.61,28.63,21.16,4.08,South_East,6.524,7.494,Enugu
1992-11-10,24.63,28.01,21.34,3.53,South_East,6.524,7.494,Enugu
1992-11-11,25.53,29.5,21.49,4.68,South_East,6.524,7.494,Enugu
1992-11-12,24.85,28.62,22.01,2.27,South_East,6.524,7.494,Enugu
1992-11-13,25.16,28.78,21.26,1.28,South_East,6.524,7.494,Enugu
1992-11-14,24.51,29.7,20.53,2.57,South_East,6.524,7.494,Enugu
1992-11-15,24.26,29.77,18.46,0.02,South_East,6.524,7.494,Enugu
1992-11-16,25.43,29.65,20.83,0.11,South_East,6.524,7.494,Enugu
1992-11-17,25.31,29.54,20.99,0.14,South_East,6.524,7.494,Enugu
1992-11-18,25.91,30.6,20.9,0.07,South_East,6.524,7.494,Enugu
1992-11-19,26.02,30.74,21.1,0.3,South_East,6.524,7.494,Enugu
1992-11-20,25.55,30.15,21.79,0.09,South_East,6.524,7.494,Enugu
1992-11-21,23.7,28.66,19.69,0.07,South_East,6.524,7.494,Enugu
1992-11-22,22.35,27.94,18.14,0.0,South_East,6.524,7.494,Enugu
1992-11-23,21.95,27.73,17.22,0.0,South_East,6.524,7.494,Enugu
1992-11-24,22.85,28.5,17.2,0.0,South_East,6.524,7.494,Enugu
1992-11-25,22.81,28.58,18.86,0.0,South_East,6.524,7.494,Enugu
1992-11-26,20.73,26.44,16.17,0.0,South_East,6.524,7.494,Enugu
1992-11-27,20.43,26.59,15.73,0.0,South_East,6.524,7.494,Enugu
1992-11-28,20.4,26.34,15.73,0.0,South_East,6.524,7.494,Enugu
1992-11-29,20.34,26.72,15.86,0.0,South_East,6.524,7.494,Enugu
1992-11-30,20.49,27.38,15.41,0.0,South_East,6.524,7.494,Enugu
1992-12-01,21.36,27.88,15.56,0.0,South_East,6.524,7.494,Enugu
1992-12-02,22.6,29.05,17.48,0.0,South_East,6.524,7.494,Enugu
1992-12-03,22.54,28.94,17.76,0.0,South_East,6.524,7.494,Enugu
1992-12-04,22.81,28.66,17.38,0.0,South_East,6.524,7.494,Enugu
1992-12-05,22.72,28.15,18.6,0.0,South_East,6.524,7.494,Enugu
1992-12-06,22.42,29.4,16.99,0.0,South_East,6.524,7.494,Enugu
1992-12-07,22.19,28.34,15.99,0.0,South_East,6.524,7.494,Enugu
1992-12-08,23.65,29.75,17.33,0.0,South_East,6.524,7.494,Enugu
1992-12-09,23.72,28.66,19.55,0.0,South_East,6.524,7.494,Enugu
1992-12-10,25.52,30.6,20.2,0.0,South_East,6.524,7.494,Enugu
1992-12-11,26.43,31.07,21.33,0.0,South_East,6.524,7.494,Enugu
1992-12-12,26.51,31.01,21.86,0.0,South_East,6.524,7.494,Enugu
1992-12-13,26.0,30.56,20.77,0.0,South_East,6.524,7.494,Enugu
1992-12-14,25.22,30.62,20.57,0.0,South_East,6.524,7.494,Enugu
1992-12-15,24.72,28.9,20.31,0.0,South_East,6.524,7.494,Enugu
1992-12-16,23.76,29.41,18.84,0.0,South_East,6.524,7.494,Enugu
1992-12-17,21.21,28.28,16.25,0.0,South_East,6.524,7.494,Enugu
1992-12-18,21.5,27.66,14.9,0.0,South_East,6.524,7.494,Enugu
1992-12-19,23.03,28.73,17.3,0.0,South_East,6.524,7.494,Enugu
1992-12-20,21.68,28.72,16.7,0.0,South_East,6.524,7.494,Enugu
1992-12-21,20.51,28.0,14.56,0.0,South_East,6.524,7.494,Enugu
1992-12-22,20.31,27.29,14.54,0.0,South_East,6.524,7.494,Enugu
1992-12-23,19.53,26.06,14.56,0.0,South_East,6.524,7.494,Enugu
1992-12-24,20.05,27.18,14.95,0.0,South_East,6.524,7.494,Enugu
1992-12-25,20.46,27.45,14.66,0.0,South_East,6.524,7.494,Enugu
1992-12-26,22.23,28.75,15.8,0.0,South_East,6.524,7.494,Enugu
1992-12-27,23.35,29.68,17.78,0.07,South_East,6.524,7.494,Enugu
1992-12-28,24.74,30.47,17.94,0.06,South_East,6.524,7.494,Enugu
1992-12-29,25.44,30.91,19.94,0.08,South_East,6.524,7.494,Enugu
1992-12-30,25.36,30.79,19.63,0.07,South_East,6.524,7.494,Enugu
1992-12-31,25.78,31.3,20.3,0.05,South_East,6.524,7.494,Enugu
1993-01-01,24.65,30.25,21.11,0.01,South_East,6.524,7.494,Enugu
1993-01-02,24.57,30.23,19.33,0.04,South_East,6.524,7.494,Enugu
1993-01-03,23.97,30.25,17.07,0.05,South_East,6.524,7.494,Enugu
1993-01-04,25.02,30.57,19.5,0.04,South_East,6.524,7.494,Enugu
1993-01-05,25.43,30.74,20.81,0.03,South_East,6.524,7.494,Enugu
1993-01-06,25.2,29.68,20.39,0.0,South_East,6.524,7.494,Enugu
1993-01-07,20.51,25.95,17.18,0.0,South_East,6.524,7.494,Enugu
1993-01-08,19.77,26.19,14.82,0.0,South_East,6.524,7.494,Enugu
1993-01-09,20.58,27.0,15.66,0.0,South_East,6.524,7.494,Enugu
1993-01-10,20.46,26.84,15.78,0.0,South_East,6.524,7.494,Enugu
1993-01-11,19.87,26.67,15.14,0.0,South_East,6.524,7.494,Enugu
1993-01-12,19.57,26.44,14.63,0.0,South_East,6.524,7.494,Enugu
1993-01-13,20.59,27.64,15.24,0.0,South_East,6.524,7.494,Enugu
1993-01-14,21.96,28.86,16.08,0.0,South_East,6.524,7.494,Enugu
1993-01-15,23.22,29.98,16.58,0.0,South_East,6.524,7.494,Enugu
1993-01-16,22.66,29.53,16.15,0.0,South_East,6.524,7.494,Enugu
1993-01-17,22.56,29.15,15.09,0.0,South_East,6.524,7.494,Enugu
1993-01-18,22.14,28.49,16.74,0.0,South_East,6.524,7.494,Enugu
1993-01-19,20.95,28.71,15.28,0.0,South_East,6.524,7.494,Enugu
1993-01-20,20.02,28.04,13.99,0.0,South_East,6.524,7.494,Enugu
1993-01-21,19.41,27.63,13.11,0.0,South_East,6.524,7.494,Enugu
1993-01-22,19.41,27.12,13.21,0.0,South_East,6.524,7.494,Enugu
1993-01-23,19.87,27.47,13.15,0.0,South_East,6.524,7.494,Enugu
1993-01-24,19.85,27.96,13.23,0.0,South_East,6.524,7.494,Enugu
1993-01-25,20.68,28.93,12.54,0.0,South_East,6.524,7.494,Enugu
1993-01-26,22.77,29.8,14.24,0.0,South_East,6.524,7.494,Enugu
1993-01-27,25.3,31.85,19.02,0.0,South_East,6.524,7.494,Enugu
1993-01-28,25.83,32.05,18.31,0.0,South_East,6.524,7.494,Enugu
1993-01-29,25.51,31.57,19.19,0.0,South_East,6.524,7.494,Enugu
1993-01-30,25.18,30.64,20.37,0.02,South_East,6.524,7.494,Enugu
1993-01-31,25.15,31.49,19.56,0.13,South_East,6.524,7.494,Enugu
1993-02-01,25.22,30.96,19.97,0.32,South_East,6.524,7.494,Enugu
1993-02-02,25.2,31.2,19.12,0.24,South_East,6.524,7.494,Enugu
1993-02-03,25.72,31.82,20.13,0.49,South_East,6.524,7.494,Enugu
1993-02-04,25.23,31.66,20.58,0.3,South_East,6.524,7.494,Enugu
1993-02-05,24.74,30.07,18.11,0.0,South_East,6.524,7.494,Enugu
1993-02-06,23.02,29.63,16.73,0.0,South_East,6.524,7.494,Enugu
1993-02-07,22.81,30.31,14.24,0.0,South_East,6.524,7.494,Enugu
1993-02-08,23.18,30.68,14.78,0.0,South_East,6.524,7.494,Enugu
1993-02-09,22.34,30.15,14.31,0.0,South_East,6.524,7.494,Enugu
1993-02-10,22.79,30.42,13.17,0.0,South_East,6.524,7.494,Enugu
1993-02-11,24.86,31.51,16.44,0.0,South_East,6.524,7.494,Enugu
1993-02-12,24.78,32.12,16.71,0.0,South_East,6.524,7.494,Enugu
1993-02-13,25.88,32.74,19.25,0.01,South_East,6.524,7.494,Enugu
1993-02-14,26.59,32.53,21.26,0.01,South_East,6.524,7.494,Enugu
1993-02-15,26.41,31.53,22.16,2.9,South_East,6.524,7.494,Enugu
1993-02-16,26.6,32.13,21.89,2.6,South_East,6.524,7.494,Enugu
1993-02-17,27.1,32.42,22.43,4.2,South_East,6.524,7.494,Enugu
1993-02-18,26.28,29.78,23.37,3.36,South_East,6.524,7.494,Enugu
1993-02-19,25.92,29.32,22.67,2.67,South_East,6.524,7.494,Enugu
1993-02-20,26.97,32.52,21.64,0.0,South_East,6.524,7.494,Enugu
1993-02-21,26.23,32.24,21.97,0.0,South_East,6.524,7.494,Enugu
1993-02-22,25.74,30.07,21.48,0.0,South_East,6.524,7.494,Enugu
1993-02-23,25.1,29.08,21.33,0.01,South_East,6.524,7.494,Enugu
1993-02-24,25.29,29.09,22.04,0.0,South_East,6.524,7.494,Enugu
1993-02-25,26.82,32.73,21.53,0.09,South_East,6.524,7.494,Enugu
1993-02-26,26.39,30.95,22.71,0.09,South_East,6.524,7.494,Enugu
1993-02-27,26.14,30.8,21.77,0.06,South_East,6.524,7.494,Enugu
1993-02-28,25.85,29.91,22.34,0.11,South_East,6.524,7.494,Enugu
1993-03-01,26.6,31.0,22.64,0.12,South_East,6.524,7.494,Enugu
1993-03-02,26.96,31.6,22.98,3.41,South_East,6.524,7.494,Enugu
1993-03-03,26.31,30.25,23.49,1.82,South_East,6.524,7.494,Enugu
1993-03-04,26.31,30.42,22.85,2.28,South_East,6.524,7.494,Enugu
1993-03-05,26.81,31.41,23.24,3.19,South_East,6.524,7.494,Enugu
1993-03-06,26.42,30.6,23.18,3.04,South_East,6.524,7.494,Enugu
1993-03-07,26.26,30.77,23.27,2.05,South_East,6.524,7.494,Enugu
1993-03-08,25.7,29.22,23.04,1.78,South_East,6.524,7.494,Enugu
1993-03-09,25.4,28.47,23.15,5.36,South_East,6.524,7.494,Enugu
1993-03-10,24.99,28.21,22.88,5.06,South_East,6.524,7.494,Enugu
1993-03-11,25.84,30.58,22.41,3.82,South_East,6.524,7.494,Enugu
1993-03-12,25.14,28.22,22.94,5.86,South_East,6.524,7.494,Enugu
1993-03-13,26.0,30.69,22.43,5.11,South_East,6.524,7.494,Enugu
1993-03-14,25.76,28.94,23.39,8.3,South_East,6.524,7.494,Enugu
1993-03-15,25.84,29.96,23.41,7.77,South_East,6.524,7.494,Enugu
1993-03-16,26.23,30.65,22.81,1.96,South_East,6.524,7.494,Enugu
1993-03-17,27.06,32.36,22.38,0.61,South_East,6.524,7.494,Enugu
1993-03-18,26.52,30.25,23.2,1.5,South_East,6.524,7.494,Enugu
1993-03-19,24.35,26.63,20.33,0.96,South_East,6.524,7.494,Enugu
1993-03-20,21.95,29.26,16.37,0.0,South_East,6.524,7.494,Enugu
1993-03-21,22.3,28.98,15.29,0.01,South_East,6.524,7.494,Enugu
1993-03-22,24.97,30.97,17.02,0.0,South_East,6.524,7.494,Enugu
1993-03-23,24.6,31.78,16.88,0.0,South_East,6.524,7.494,Enugu
1993-03-24,26.01,32.54,18.99,0.38,South_East,6.524,7.494,Enugu
1993-03-25,26.55,31.73,21.61,0.48,South_East,6.524,7.494,Enugu
1993-03-26,26.41,31.26,22.21,0.36,South_East,6.524,7.494,Enugu
1993-03-27,26.28,30.92,22.93,2.23,South_East,6.524,7.494,Enugu
1993-03-28,25.71,28.98,23.46,3.11,South_East,6.524,7.494,Enugu
1993-03-29,27.22,32.96,22.88,1.68,South_East,6.524,7.494,Enugu
1993-03-30,27.14,31.75,23.33,4.55,South_East,6.524,7.494,Enugu
1993-03-31,26.82,30.88,24.04,3.42,South_East,6.524,7.494,Enugu
1993-04-01,26.51,30.58,23.79,2.79,South_East,6.524,7.494,Enugu
1993-04-02,25.84,29.0,23.46,2.82,South_East,6.524,7.494,Enugu
1993-04-03,25.93,29.4,23.29,2.14,South_East,6.524,7.494,Enugu
1993-04-04,26.08,29.93,23.21,1.53,South_East,6.524,7.494,Enugu
1993-04-05,26.36,30.58,22.81,5.12,South_East,6.524,7.494,Enugu
1993-04-06,26.01,30.22,23.12,0.51,South_East,6.524,7.494,Enugu
1993-04-07,26.9,32.56,21.56,0.06,South_East,6.524,7.494,Enugu
1993-04-08,26.6,30.82,22.47,0.17,South_East,6.524,7.494,Enugu
1993-04-09,26.73,31.45,22.57,0.42,South_East,6.524,7.494,Enugu
1993-04-10,27.07,31.77,23.43,0.33,South_East,6.524,7.494,Enugu
1993-04-11,26.28,30.17,23.03,2.88,South_East,6.524,7.494,Enugu
1993-04-12,26.05,29.68,22.85,1.33,South_East,6.524,7.494,Enugu
1993-04-13,26.8,31.36,23.4,3.18,South_East,6.524,7.494,Enugu
1993-04-14,25.53,28.15,23.34,6.75,South_East,6.524,7.494,Enugu
1993-04-15,26.49,31.35,22.26,5.33,South_East,6.524,7.494,Enugu
1993-04-16,25.76,28.45,24.06,5.73,South_East,6.524,7.494,Enugu
1993-04-17,25.69,28.75,23.65,11.91,South_East,6.524,7.494,Enugu
1993-04-18,25.91,29.37,23.34,4.02,South_East,6.524,7.494,Enugu
1993-04-19,26.49,30.48,23.66,2.72,South_East,6.524,7.494,Enugu
1993-04-20,26.66,31.37,23.21,4.14,South_East,6.524,7.494,Enugu
1993-04-21,25.95,29.3,23.82,3.21,South_East,6.524,7.494,Enugu
1993-04-22,25.12,27.77,23.14,4.33,South_East,6.524,7.494,Enugu
1993-04-23,26.14,30.62,22.77,1.76,South_East,6.524,7.494,Enugu
1993-04-24,25.5,28.98,23.14,4.29,South_East,6.524,7.494,Enugu
1993-04-25,26.53,31.12,23.46,3.44,South_East,6.524,7.494,Enugu
1993-04-26,26.61,31.09,23.25,6.04,South_East,6.524,7.494,Enugu
1993-04-27,25.76,28.89,23.9,8.79,South_East,6.524,7.494,Enugu
1993-04-28,25.83,28.47,23.17,7.31,South_East,6.524,7.494,Enugu
1993-04-29,26.68,30.54,23.48,5.03,South_East,6.524,7.494,Enugu
1993-04-30,26.2,29.51,23.64,3.65,South_East,6.524,7.494,Enugu
1993-05-01,26.83,30.67,23.88,0.9,South_East,6.524,7.494,Enugu
1993-05-02,26.44,30.0,23.97,0.62,South_East,6.524,7.494,Enugu
1993-05-03,26.81,30.86,23.6,0.82,South_East,6.524,7.494,Enugu
1993-05-04,26.06,28.88,23.98,0.65,South_East,6.524,7.494,Enugu
1993-05-05,26.58,30.47,23.31,0.52,South_East,6.524,7.494,Enugu
1993-05-06,26.69,30.55,23.76,8.16,South_East,6.524,7.494,Enugu
1993-05-07,26.21,29.57,23.62,4.33,South_East,6.524,7.494,Enugu
1993-05-08,27.14,31.27,23.71,6.74,South_East,6.524,7.494,Enugu
1993-05-09,26.16,29.1,24.27,6.17,South_East,6.524,7.494,Enugu
1993-05-10,26.46,30.75,23.65,6.33,South_East,6.524,7.494,Enugu
1993-05-11,26.67,30.7,22.83,12.95,South_East,6.524,7.494,Enugu
1993-05-12,26.2,29.31,23.99,19.7,South_East,6.524,7.494,Enugu
1993-05-13,25.57,27.67,23.91,14.34,South_East,6.524,7.494,Enugu
1993-05-14,24.84,26.53,23.54,14.81,South_East,6.524,7.494,Enugu
1993-05-15,26.17,29.7,22.93,12.47,South_East,6.524,7.494,Enugu
1993-05-16,26.29,30.11,23.77,3.6,South_East,6.524,7.494,Enugu
1993-05-17,26.45,30.81,22.81,1.91,South_East,6.524,7.494,Enugu
1993-05-18,26.72,31.05,23.1,2.99,South_East,6.524,7.494,Enugu
1993-05-19,26.42,30.27,23.26,2.9,South_East,6.524,7.494,Enugu
1993-05-20,25.36,27.77,23.4,2.28,South_East,6.524,7.494,Enugu
1993-05-21,25.71,29.33,22.66,3.28,South_East,6.524,7.494,Enugu
1993-05-22,25.92,29.72,23.18,2.75,South_East,6.524,7.494,Enugu
1993-05-23,26.13,29.95,23.03,4.06,South_East,6.524,7.494,Enugu
1993-05-24,26.11,29.43,23.75,4.25,South_East,6.524,7.494,Enugu
1993-05-25,26.05,29.6,23.64,3.08,South_East,6.524,7.494,Enugu
1993-05-26,25.44,28.52,23.27,9.5,South_East,6.524,7.494,Enugu
1993-05-27,26.31,30.45,23.34,4.38,South_East,6.524,7.494,Enugu
1993-05-28,26.87,30.77,23.68,9.2,South_East,6.524,7.494,Enugu
1993-05-29,26.81,31.11,23.18,7.36,South_East,6.524,7.494,Enugu
1993-05-30,26.49,30.41,23.42,18.57,South_East,6.524,7.494,Enugu
1993-05-31,26.06,29.91,23.15,8.21,South_East,6.524,7.494,Enugu
1993-06-01,24.51,26.89,23.35,6.39,South_East,6.524,7.494,Enugu
1993-06-02,25.3,28.59,22.37,4.01,South_East,6.524,7.494,Enugu
1993-06-03,25.63,30.01,21.47,4.0,South_East,6.524,7.494,Enugu
1993-06-04,25.81,29.51,22.91,4.22,South_East,6.524,7.494,Enugu
1993-06-05,25.18,28.05,23.17,3.38,South_East,6.524,7.494,Enugu
1993-06-06,25.53,29.22,22.31,2.56,South_East,6.524,7.494,Enugu
1993-06-07,25.41,28.46,22.95,8.27,South_East,6.524,7.494,Enugu
1993-06-08,25.0,27.66,23.11,6.64,South_East,6.524,7.494,Enugu
1993-06-09,25.14,27.99,22.67,2.55,South_East,6.524,7.494,Enugu
1993-06-10,25.79,29.66,22.95,8.93,South_East,6.524,7.494,Enugu
1993-06-11,26.45,30.8,23.16,20.41,South_East,6.524,7.494,Enugu
1993-06-12,25.2,28.04,23.2,8.37,South_East,6.524,7.494,Enugu
1993-06-13,25.29,28.45,23.04,7.86,South_East,6.524,7.494,Enugu
1993-06-14,25.84,29.84,22.92,22.46,South_East,6.524,7.494,Enugu
1993-06-15,24.15,27.06,22.45,8.99,South_East,6.524,7.494,Enugu
1993-06-16,23.95,26.79,21.99,8.63,South_East,6.524,7.494,Enugu
1993-06-17,25.04,29.51,21.49,7.55,South_East,6.524,7.494,Enugu
1993-06-18,25.02,28.03,22.45,7.18,South_East,6.524,7.494,Enugu
1993-06-19,26.0,30.04,22.51,6.76,South_East,6.524,7.494,Enugu
1993-06-20,25.36,29.22,22.97,20.48,South_East,6.524,7.494,Enugu
1993-06-21,25.25,29.02,22.45,40.35,South_East,6.524,7.494,Enugu
1993-06-22,24.35,27.25,22.34,35.13,South_East,6.524,7.494,Enugu
1993-06-23,24.44,27.85,22.37,6.79,South_East,6.524,7.494,Enugu
1993-06-24,24.46,28.19,21.55,8.02,South_East,6.524,7.494,Enugu
1993-06-25,24.87,28.71,21.67,1.67,South_East,6.524,7.494,Enugu
1993-06-26,25.5,29.47,22.53,1.64,South_East,6.524,7.494,Enugu
1993-06-27,24.59,27.44,22.56,2.51,South_East,6.524,7.494,Enugu
1993-06-28,24.55,27.88,22.32,1.66,South_East,6.524,7.494,Enugu
1993-06-29,24.96,28.26,22.0,2.19,South_East,6.524,7.494,Enugu
1993-06-30,25.07,28.46,22.36,5.16,South_East,6.524,7.494,Enugu
1993-07-01,24.02,26.33,22.58,13.51,South_East,6.524,7.494,Enugu
1993-07-02,25.04,28.73,21.92,9.76,South_East,6.524,7.494,Enugu
1993-07-03,25.44,29.39,22.61,3.95,South_East,6.524,7.494,Enugu
1993-07-04,23.94,27.16,22.35,6.77,South_East,6.524,7.494,Enugu
1993-07-05,24.11,27.33,21.83,11.47,South_East,6.524,7.494,Enugu
1993-07-06,24.62,28.11,21.94,6.39,South_East,6.524,7.494,Enugu
1993-07-07,25.48,29.73,22.39,10.69,South_East,6.524,7.494,Enugu
1993-07-08,24.7,27.78,22.3,10.8,South_East,6.524,7.494,Enugu
1993-07-09,24.8,28.73,21.96,6.32,South_East,6.524,7.494,Enugu
1993-07-10,24.72,28.76,21.88,0.78,South_East,6.524,7.494,Enugu
1993-07-11,23.97,26.61,22.18,1.54,South_East,6.524,7.494,Enugu
1993-07-12,25.09,29.03,21.43,0.51,South_East,6.524,7.494,Enugu
1993-07-13,25.15,29.04,22.28,0.61,South_East,6.524,7.494,Enugu
1993-07-14,24.49,27.63,22.23,0.96,South_East,6.524,7.494,Enugu
1993-07-15,24.2,27.31,22.18,16.05,South_East,6.524,7.494,Enugu
1993-07-16,23.75,26.18,22.08,20.43,South_East,6.524,7.494,Enugu
1993-07-17,24.1,27.75,21.62,13.83,South_East,6.524,7.494,Enugu
1993-07-18,23.81,27.21,21.45,7.96,South_East,6.524,7.494,Enugu
1993-07-19,24.29,28.43,21.04,13.12,South_East,6.524,7.494,Enugu
1993-07-20,24.16,27.73,21.6,13.99,South_East,6.524,7.494,Enugu
1993-07-21,23.71,27.14,21.53,13.35,South_East,6.524,7.494,Enugu
1993-07-22,24.41,28.9,21.25,11.55,South_East,6.524,7.494,Enugu
1993-07-23,24.41,28.68,21.35,8.73,South_East,6.524,7.494,Enugu
1993-07-24,24.1,27.86,21.08,7.92,South_East,6.524,7.494,Enugu
1993-07-25,24.7,28.71,21.24,19.37,South_East,6.524,7.494,Enugu
1993-07-26,23.7,27.02,21.67,10.54,South_East,6.524,7.494,Enugu
1993-07-27,24.44,28.08,21.26,16.41,South_East,6.524,7.494,Enugu
1993-07-28,24.27,28.14,21.77,14.24,South_East,6.524,7.494,Enugu
1993-07-29,23.35,26.02,21.53,16.94,South_East,6.524,7.494,Enugu
1993-07-30,24.36,28.48,21.41,14.88,South_East,6.524,7.494,Enugu
1993-07-31,23.35,26.34,21.27,9.81,South_East,6.524,7.494,Enugu
1993-08-01,24.15,27.9,20.63,7.72,South_East,6.524,7.494,Enugu
1993-08-02,24.47,28.17,21.42,12.1,South_East,6.524,7.494,Enugu
1993-08-03,23.31,25.96,21.4,14.41,South_East,6.524,7.494,Enugu
1993-08-04,23.23,26.24,21.08,1.73,South_East,6.524,7.494,Enugu
1993-08-05,24.41,28.9,20.39,1.67,South_East,6.524,7.494,Enugu
1993-08-06,22.9,25.1,21.25,0.69,South_East,6.524,7.494,Enugu
1993-08-07,24.34,28.9,20.37,0.89,South_East,6.524,7.494,Enugu
1993-08-08,23.68,27.48,21.04,1.05,South_East,6.524,7.494,Enugu
1993-08-09,23.3,26.96,20.52,19.88,South_East,6.524,7.494,Enugu
1993-08-10,24.14,28.8,19.97,2.18,South_East,6.524,7.494,Enugu
1993-08-11,23.74,26.79,20.8,5.56,South_East,6.524,7.494,Enugu
1993-08-12,24.16,27.52,21.89,11.62,South_East,6.524,7.494,Enugu
1993-08-13,24.05,27.9,21.48,21.58,South_East,6.524,7.494,Enugu
1993-08-14,24.05,27.49,21.68,5.48,South_East,6.524,7.494,Enugu
1993-08-15,24.2,27.8,21.69,4.53,South_East,6.524,7.494,Enugu
1993-08-16,24.3,27.96,21.88,6.72,South_East,6.524,7.494,Enugu
1993-08-17,24.48,28.09,21.44,7.81,South_East,6.524,7.494,Enugu
1993-08-18,24.15,27.47,22.11,13.65,South_East,6.524,7.494,Enugu
1993-08-19,23.8,26.51,21.89,12.81,South_East,6.524,7.494,Enugu
1993-08-20,24.68,28.16,21.56,3.89,South_East,6.524,7.494,Enugu
1993-08-21,23.96,26.39,22.33,7.67,South_East,6.524,7.494,Enugu
1993-08-22,24.61,28.24,21.77,13.07,South_East,6.524,7.494,Enugu
1993-08-23,23.84,26.2,22.07,33.59,South_East,6.524,7.494,Enugu
1993-08-24,23.24,25.58,21.95,3.39,South_East,6.524,7.494,Enugu
1993-08-25,23.76,26.91,21.24,1.82,South_East,6.524,7.494,Enugu
1993-08-26,23.8,27.26,21.5,2.87,South_East,6.524,7.494,Enugu
1993-08-27,24.11,27.4,21.48,3.44,South_East,6.524,7.494,Enugu
1993-08-28,23.85,27.48,21.58,5.28,South_East,6.524,7.494,Enugu
1993-08-29,24.13,27.68,21.39,14.01,South_East,6.524,7.494,Enugu
1993-08-30,24.15,27.43,21.97,14.15,South_East,6.524,7.494,Enugu
1993-08-31,23.38,25.83,21.63,11.96,South_East,6.524,7.494,Enugu
1993-09-01,23.78,27.11,21.09,14.8,South_East,6.524,7.494,Enugu
1993-09-02,23.67,26.11,22.1,2.86,South_East,6.524,7.494,Enugu
1993-09-03,24.33,27.53,21.85,11.01,South_East,6.524,7.494,Enugu
1993-09-04,24.43,27.65,21.76,10.73,South_East,6.524,7.494,Enugu
1993-09-05,24.89,28.69,21.82,18.24,South_East,6.524,7.494,Enugu
