,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1990-03-16,29.06,38.64,20.34,0.0,North_East,11.746,13.191,Maiduguri
1990-03-17,29.35,38.51,20.66,0.0,North_East,11.746,13.191,Maiduguri
1990-03-18,30.26,39.16,22.42,0.0,North_East,11.746,13.191,Maiduguri
1990-03-19,28.8,37.68,21.1,0.0,North_East,11.746,13.191,Maiduguri
1990-03-20,28.69,36.98,21.7,0.0,North_East,11.746,13.191,Maiduguri
1990-03-21,27.73,36.29,20.24,0.0,North_East,11.746,13.191,Maiduguri
1990-03-22,27.39,35.85,19.61,0.0,North_East,11.746,13.191,Maiduguri
1990-03-23,27.3,36.29,19.4,0.0,North_East,11.746,13.191,Maiduguri
1990-03-24,27.29,36.5,19.29,0.0,North_East,11.746,13.191,Maiduguri
1990-03-25,28.35,37.79,20.91,0.0,North_East,11.746,13.191,Maiduguri
1990-03-26,29.81,39.61,21.58,0.0,North_East,11.746,13.191,Maiduguri
1990-03-27,31.08,41.31,21.66,0.0,North_East,11.746,13.191,Maiduguri
1990-03-28,32.62,42.12,23.81,0.0,North_East,11.746,13.191,Maiduguri
1990-03-29,32.71,42.09,24.56,0.0,North_East,11.746,13.191,Maiduguri
1990-03-30,32.5,41.88,24.01,0.0,North_East,11.746,13.191,Maiduguri
1990-03-31,31.63,42.01,22.55,0.0,North_East,11.746,13.191,Maiduguri
1990-04-01,30.51,41.45,21.32,0.0,North_East,11.746,13.191,Maiduguri
1990-04-02,30.41,41.3,20.15,0.0,North_East,11.746,13.191,Maiduguri
1990-04-03,30.91,41.3,20.13,0.0,North_East,11.746,13.191,Maiduguri
1990-04-04,32.34,41.52,21.87,0.0,North_East,11.746,13.191,Maiduguri
1990-04-05,33.27,42.77,23.25,0.0,North_East,11.746,13.191,Maiduguri
1990-04-06,34.67,42.24,26.1,1.06,North_East,11.746,13.191,Maiduguri
1990-04-07,35.68,43.4,29.6,0.11,North_East,11.746,13.191,Maiduguri
1990-04-08,33.85,43.66,25.16,0.0,North_East,11.746,13.191,Maiduguri
1990-04-09,32.04,43.14,21.93,0.0,North_East,11.746,13.191,Maiduguri
1990-04-10,32.66,43.11,21.78,0.0,North_East,11.746,13.191,Maiduguri
1990-04-11,31.86,42.24,21.08,0.0,North_East,11.746,13.191,Maiduguri
1990-04-12,32.44,42.39,22.4,0.0,North_East,11.746,13.191,Maiduguri
1990-04-13,33.31,42.44,23.15,0.0,North_East,11.746,13.191,Maiduguri
1990-04-14,33.45,41.86,24.37,0.0,North_East,11.746,13.191,Maiduguri
1990-04-15,33.13,41.46,25.13,0.0,North_East,11.746,13.191,Maiduguri
1990-04-16,34.53,42.9,26.33,0.0,North_East,11.746,13.191,Maiduguri
1990-04-17,34.1,41.47,27.43,0.0,North_East,11.746,13.191,Maiduguri
1990-04-18,33.85,39.7,27.98,0.71,North_East,11.746,13.191,Maiduguri
1990-04-19,33.77,39.53,28.38,0.72,North_East,11.746,13.191,Maiduguri
1990-04-20,33.33,38.78,27.63,0.37,North_East,11.746,13.191,Maiduguri
1990-04-21,33.53,39.35,28.37,0.47,North_East,11.746,13.191,Maiduguri
1990-04-22,34.53,41.48,27.61,0.31,North_East,11.746,13.191,Maiduguri
1990-04-23,34.78,41.79,28.23,0.06,North_East,11.746,13.191,Maiduguri
1990-04-24,34.24,42.03,27.61,1.53,North_East,11.746,13.191,Maiduguri
1990-04-25,32.01,38.16,26.91,1.72,North_East,11.746,13.191,Maiduguri
1990-04-26,33.22,40.21,26.27,0.01,North_East,11.746,13.191,Maiduguri
1990-04-27,33.81,41.66,26.56,0.0,North_East,11.746,13.191,Maiduguri
1990-04-28,33.76,41.33,25.31,0.0,North_East,11.746,13.191,Maiduguri
1990-04-29,32.26,35.83,28.95,0.0,North_East,11.746,13.191,Maiduguri
1990-04-30,33.48,41.0,26.15,0.0,North_East,11.746,13.191,Maiduguri
1990-05-01,32.45,38.14,27.19,0.02,North_East,11.746,13.191,Maiduguri
1990-05-02,31.21,35.98,26.76,0.07,North_East,11.746,13.191,Maiduguri
1990-05-03,33.65,40.96,26.31,0.26,North_East,11.746,13.191,Maiduguri
1990-05-04,34.4,41.48,27.43,0.23,North_East,11.746,13.191,Maiduguri
1990-05-05,33.28,39.62,27.21,0.2,North_East,11.746,13.191,Maiduguri
1990-05-06,31.55,36.74,27.46,4.95,North_East,11.746,13.191,Maiduguri
1990-05-07,31.41,38.07,25.69,3.51,North_East,11.746,13.191,Maiduguri
1990-05-08,30.19,36.02,25.83,1.0,North_East,11.746,13.191,Maiduguri
1990-05-09,30.3,36.14,25.3,3.23,North_East,11.746,13.191,Maiduguri
1990-05-10,29.9,34.43,25.87,2.58,North_East,11.746,13.191,Maiduguri
1990-05-11,29.59,35.24,25.47,5.43,North_East,11.746,13.191,Maiduguri
1990-05-12,30.26,35.49,25.14,0.02,North_East,11.746,13.191,Maiduguri
1990-05-13,30.75,35.94,26.05,0.12,North_East,11.746,13.191,Maiduguri
1990-05-14,30.93,36.22,25.89,3.82,North_East,11.746,13.191,Maiduguri
1990-05-15,29.66,34.96,25.98,6.56,North_East,11.746,13.191,Maiduguri
1990-05-16,30.01,36.51,24.38,3.93,North_East,11.746,13.191,Maiduguri
1990-05-17,29.22,33.5,25.05,6.53,North_East,11.746,13.191,Maiduguri
1990-05-18,31.05,37.3,25.09,2.12,North_East,11.746,13.191,Maiduguri
1990-05-19,32.74,40.63,25.29,0.12,North_East,11.746,13.191,Maiduguri
1990-05-20,31.66,38.63,25.34,5.59,North_East,11.746,13.191,Maiduguri
1990-05-21,30.33,37.01,25.38,0.41,North_East,11.746,13.191,Maiduguri
1990-05-22,30.98,38.03,23.68,0.0,North_East,11.746,13.191,Maiduguri
1990-05-23,31.82,39.05,23.99,0.04,North_East,11.746,13.191,Maiduguri
1990-05-24,32.22,39.51,24.51,0.27,North_East,11.746,13.191,Maiduguri
1990-05-25,32.06,39.52,24.21,0.08,North_East,11.746,13.191,Maiduguri
1990-05-26,31.89,38.95,25.1,0.91,North_East,11.746,13.191,Maiduguri
1990-05-27,30.76,38.32,24.44,1.9,North_East,11.746,13.191,Maiduguri
1990-05-28,29.8,35.56,24.54,0.99,North_East,11.746,13.191,Maiduguri
1990-05-29,30.3,35.51,25.61,1.56,North_East,11.746,13.191,Maiduguri
1990-05-30,29.11,34.71,25.36,1.98,North_East,11.746,13.191,Maiduguri
1990-05-31,30.25,37.26,23.59,0.17,North_East,11.746,13.191,Maiduguri
1990-06-01,31.02,37.65,24.79,2.99,North_East,11.746,13.191,Maiduguri
1990-06-02,31.34,37.9,25.3,3.08,North_East,11.746,13.191,Maiduguri
1990-06-03,31.18,38.12,24.0,2.38,North_East,11.746,13.191,Maiduguri
1990-06-04,31.52,37.86,25.23,1.02,North_East,11.746,13.191,Maiduguri
1990-06-05,32.77,39.33,25.99,0.03,North_East,11.746,13.191,Maiduguri
1990-06-06,33.41,40.05,26.67,0.03,North_East,11.746,13.191,Maiduguri
1990-06-07,33.39,40.46,26.69,0.01,North_East,11.746,13.191,Maiduguri
1990-06-08,32.95,40.72,24.88,0.02,North_East,11.746,13.191,Maiduguri
1990-06-09,32.58,40.81,25.9,0.01,North_East,11.746,13.191,Maiduguri
1990-06-10,32.21,41.13,23.83,0.77,North_East,11.746,13.191,Maiduguri
1990-06-11,31.57,38.08,25.3,0.59,North_East,11.746,13.191,Maiduguri
1990-06-12,31.32,37.28,25.64,1.36,North_East,11.746,13.191,Maiduguri
1990-06-13,31.14,37.51,26.24,0.87,North_East,11.746,13.191,Maiduguri
1990-06-14,32.03,39.27,25.67,1.34,North_East,11.746,13.191,Maiduguri
1990-06-15,30.82,37.44,24.77,9.01,North_East,11.746,13.191,Maiduguri
1990-06-16,30.2,36.31,25.57,3.32,North_East,11.746,13.191,Maiduguri
1990-06-17,29.62,34.45,24.8,2.28,North_East,11.746,13.191,Maiduguri
1990-06-18,30.07,35.77,24.7,4.52,North_East,11.746,13.191,Maiduguri
1990-06-19,29.18,35.05,24.03,1.78,North_East,11.746,13.191,Maiduguri
1990-06-20,30.96,38.82,23.83,1.32,North_East,11.746,13.191,Maiduguri
1990-06-21,31.09,39.04,24.05,2.55,North_East,11.746,13.191,Maiduguri
1990-06-22,30.34,36.71,24.54,6.26,North_East,11.746,13.191,Maiduguri
1990-06-23,29.08,33.72,25.19,1.59,North_East,11.746,13.191,Maiduguri
1990-06-24,29.47,34.83,24.48,3.2,North_East,11.746,13.191,Maiduguri
1990-06-25,28.2,32.59,23.96,12.19,North_East,11.746,13.191,Maiduguri
1990-06-26,29.35,35.92,23.46,4.08,North_East,11.746,13.191,Maiduguri
1990-06-27,28.73,33.98,24.3,0.02,North_East,11.746,13.191,Maiduguri
1990-06-28,28.45,34.3,23.88,5.75,North_East,11.746,13.191,Maiduguri
1990-06-29,27.87,33.24,22.94,3.22,North_East,11.746,13.191,Maiduguri
1990-06-30,27.72,31.78,24.02,13.15,North_East,11.746,13.191,Maiduguri
1990-07-01,29.5,36.78,23.45,3.38,North_East,11.746,13.191,Maiduguri
1990-07-02,27.7,33.12,23.06,3.33,North_East,11.746,13.191,Maiduguri
1990-07-03,28.02,33.26,22.96,7.83,North_East,11.746,13.191,Maiduguri
1990-07-04,28.25,33.47,22.97,19.04,North_East,11.746,13.191,Maiduguri
1990-07-05,29.01,35.43,23.29,0.5,North_East,11.746,13.191,Maiduguri
1990-07-06,27.9,32.88,23.53,1.22,North_East,11.746,13.191,Maiduguri
1990-07-07,27.94,33.69,23.5,2.9,North_East,11.746,13.191,Maiduguri
1990-07-08,27.46,32.67,22.86,2.53,North_East,11.746,13.191,Maiduguri
1990-07-09,27.45,32.67,23.37,5.02,North_East,11.746,13.191,Maiduguri
1990-07-10,28.07,33.46,22.98,3.92,North_East,11.746,13.191,Maiduguri
1990-07-11,28.16,34.85,22.88,3.75,North_East,11.746,13.191,Maiduguri
1990-07-12,25.96,29.51,23.23,15.14,North_East,11.746,13.191,Maiduguri
1990-07-13,26.74,32.18,22.44,4.07,North_East,11.746,13.191,Maiduguri
1990-07-14,27.56,33.61,22.02,0.19,North_East,11.746,13.191,Maiduguri
1990-07-15,27.44,33.11,23.04,1.47,North_East,11.746,13.191,Maiduguri
1990-07-16,28.4,34.78,22.08,8.61,North_East,11.746,13.191,Maiduguri
1990-07-17,27.14,32.57,22.99,16.29,North_East,11.746,13.191,Maiduguri
1990-07-18,26.11,31.69,22.14,27.23,North_East,11.746,13.191,Maiduguri
1990-07-19,25.06,28.63,22.31,4.97,North_East,11.746,13.191,Maiduguri
1990-07-20,25.07,29.15,21.84,6.97,North_East,11.746,13.191,Maiduguri
1990-07-21,26.13,30.78,21.32,1.94,North_East,11.746,13.191,Maiduguri
1990-07-22,25.84,30.85,22.19,15.79,North_East,11.746,13.191,Maiduguri
1990-07-23,25.49,29.41,22.35,8.01,North_East,11.746,13.191,Maiduguri
1990-07-24,26.76,31.87,21.69,2.75,North_East,11.746,13.191,Maiduguri
1990-07-25,27.4,32.84,22.61,3.45,North_East,11.746,13.191,Maiduguri
1990-07-26,26.66,31.75,22.8,2.04,North_East,11.746,13.191,Maiduguri
1990-07-27,26.11,31.06,22.43,1.28,North_East,11.746,13.191,Maiduguri
1990-07-28,24.29,27.73,21.63,2.64,North_East,11.746,13.191,Maiduguri
1990-07-29,25.28,29.91,21.09,1.74,North_East,11.746,13.191,Maiduguri
1990-07-30,26.49,31.63,21.79,3.72,North_East,11.746,13.191,Maiduguri
1990-07-31,26.4,30.93,22.71,5.82,North_East,11.746,13.191,Maiduguri
1990-08-01,25.12,28.6,22.36,2.18,North_East,11.746,13.191,Maiduguri
1990-08-02,26.31,31.83,21.0,3.35,North_East,11.746,13.191,Maiduguri
1990-08-03,27.95,33.82,22.08,3.11,North_East,11.746,13.191,Maiduguri
1990-08-04,26.35,30.81,22.65,2.21,North_East,11.746,13.191,Maiduguri
1990-08-05,26.03,30.56,22.36,0.42,North_East,11.746,13.191,Maiduguri
1990-08-06,27.7,34.85,21.62,2.62,North_East,11.746,13.191,Maiduguri
1990-08-07,26.88,31.1,22.46,5.65,North_East,11.746,13.191,Maiduguri
1990-08-08,26.77,30.99,22.9,10.6,North_East,11.746,13.191,Maiduguri
1990-08-09,27.07,32.16,22.06,1.33,North_East,11.746,13.191,Maiduguri
1990-08-10,26.15,30.88,21.75,8.13,North_East,11.746,13.191,Maiduguri
1990-08-11,25.39,28.95,22.41,3.98,North_East,11.746,13.191,Maiduguri
1990-08-12,26.71,32.67,21.87,1.7,North_East,11.746,13.191,Maiduguri
1990-08-13,26.53,31.14,22.91,6.69,North_East,11.746,13.191,Maiduguri
1990-08-14,26.3,31.49,22.18,15.8,North_East,11.746,13.191,Maiduguri
1990-08-15,26.29,31.33,22.16,5.38,North_East,11.746,13.191,Maiduguri
1990-08-16,25.15,29.16,22.59,10.85,North_East,11.746,13.191,Maiduguri
1990-08-17,25.9,30.96,21.51,1.84,North_East,11.746,13.191,Maiduguri
1990-08-18,26.34,30.3,22.57,15.9,North_East,11.746,13.191,Maiduguri
1990-08-19,26.44,30.99,21.99,5.33,North_East,11.746,13.191,Maiduguri
1990-08-20,25.93,29.43,22.58,3.21,North_East,11.746,13.191,Maiduguri
1990-08-21,26.86,32.18,22.4,0.92,North_East,11.746,13.191,Maiduguri
1990-08-22,27.52,33.38,22.88,3.82,North_East,11.746,13.191,Maiduguri
1990-08-23,25.81,29.25,22.69,2.76,North_East,11.746,13.191,Maiduguri
1990-08-24,27.06,32.98,22.67,1.36,North_East,11.746,13.191,Maiduguri
1990-08-25,27.66,33.71,22.83,5.81,North_East,11.746,13.191,Maiduguri
1990-08-26,27.06,32.4,22.6,9.72,North_East,11.746,13.191,Maiduguri
1990-08-27,26.45,31.56,22.23,3.28,North_East,11.746,13.191,Maiduguri
1990-08-28,26.62,32.28,21.54,3.81,North_East,11.746,13.191,Maiduguri
1990-08-29,27.27,33.08,23.34,0.9,North_East,11.746,13.191,Maiduguri
1990-08-30,26.91,32.37,22.67,2.99,North_East,11.746,13.191,Maiduguri
1990-08-31,27.84,34.1,22.1,0.94,North_East,11.746,13.191,Maiduguri
1990-09-01,27.22,32.58,22.81,3.07,North_East,11.746,13.191,Maiduguri
1990-09-02,26.59,31.68,22.73,2.05,North_East,11.746,13.191,Maiduguri
1990-09-03,27.2,32.84,22.12,5.58,North_East,11.746,13.191,Maiduguri
